Year_period,NDVI
2000_seasonMax,134
2001_seasonMax,139
2002_seasonMax,81
2003_seasonMax,58
2004_seasonMax,161
2005_seasonMax,187
2006_seasonMax,177
2007_seasonMax,40
2008_seasonMax,182
2009_seasonMax,229
2010_seasonMax,196
2011_seasonMax,244
2012_seasonMax,57
2013_seasonMax,191
2014_seasonMax,201
2015_seasonMax,178
2016_seasonMax,136
2017_seasonMax,195
2018_seasonMax,187
2019_seasonMax,200
2020_seasonMax,191
