Year_period,NDVI
2000_seasonMax,2397
2001_seasonMax,2425
2002_seasonMax,1963
2003_seasonMax,1913
2004_seasonMax,2871
2005_seasonMax,3200
2006_seasonMax,2647
2007_seasonMax,1812
2008_seasonMax,2611
2009_seasonMax,4197
2010_seasonMax,3215
2011_seasonMax,4736
2012_seasonMax,1564
2013_seasonMax,3080
2014_seasonMax,2889
2015_seasonMax,3167
2016_seasonMax,2800
2017_seasonMax,3400
2018_seasonMax,3514
2019_seasonMax,3543
2020_seasonMax,4336
