Year_period,NDVI
2000_seasonMax,124
2001_seasonMax,216
2002_seasonMax,127
2003_seasonMax,39
2004_seasonMax,632
2005_seasonMax,3114
2006_seasonMax,121
2007_seasonMax,222
2008_seasonMax,344
2009_seasonMax,2263
2010_seasonMax,1198
2011_seasonMax,2085
2012_seasonMax,273
2013_seasonMax,700
2014_seasonMax,568
2015_seasonMax,739
2016_seasonMax,331
2017_seasonMax,1124
2018_seasonMax,3285
2019_seasonMax,219
2020_seasonMax,1968
