Year_period,NDVI
2000_seasonMax,549
2001_seasonMax,3445
2002_seasonMax,722
2003_seasonMax,261
2004_seasonMax,5507
2005_seasonMax,16412
2006_seasonMax,2491
2007_seasonMax,1626
2008_seasonMax,5012
2009_seasonMax,9875
2010_seasonMax,7509
2011_seasonMax,13119
2012_seasonMax,1287
2013_seasonMax,2505
2014_seasonMax,1416
2015_seasonMax,2328
2016_seasonMax,2371
2017_seasonMax,17409
2018_seasonMax,18675
2019_seasonMax,8068
2020_seasonMax,7960
