Year_period,NDVI
2000_seasonMax,1508
2001_seasonMax,1962
2002_seasonMax,1718
2003_seasonMax,1459
2004_seasonMax,2279
2005_seasonMax,4559
2006_seasonMax,1743
2007_seasonMax,1857
2008_seasonMax,2018
2009_seasonMax,3488
2010_seasonMax,2895
2011_seasonMax,4381
2012_seasonMax,1641
2013_seasonMax,2035
2014_seasonMax,2294
2015_seasonMax,2572
2016_seasonMax,2388
2017_seasonMax,4624
2018_seasonMax,4336
2019_seasonMax,2162
2020_seasonMax,3052
