Year_period,NDVI
2000_seasonMax,7
2001_seasonMax,6
2002_seasonMax,1
2003_seasonMax,3
2004_seasonMax,12
2005_seasonMax,13
2006_seasonMax,7
2007_seasonMax,1
2008_seasonMax,5
2009_seasonMax,18
2010_seasonMax,6
2011_seasonMax,74
2012_seasonMax,0
2013_seasonMax,5
2014_seasonMax,17
2015_seasonMax,12
2016_seasonMax,12
2017_seasonMax,41
2018_seasonMax,31
2019_seasonMax,5
2020_seasonMax,25
