Year_period,NDVI
2000_seasonMax,8988
2001_seasonMax,8037
2002_seasonMax,9993
2003_seasonMax,5465
2004_seasonMax,9380
2005_seasonMax,10013
2006_seasonMax,9206
2007_seasonMax,8106
2008_seasonMax,10280
2009_seasonMax,9968
2010_seasonMax,10356
2011_seasonMax,9705
2012_seasonMax,9155
2013_seasonMax,9562
2014_seasonMax,6752
2015_seasonMax,9120
2016_seasonMax,9530
2017_seasonMax,10074
2018_seasonMax,10610
2019_seasonMax,8164
2020_seasonMax,10480
