Year_period,NDVI
2000_seasonMax,11378
2001_seasonMax,20431
2002_seasonMax,11606
2003_seasonMax,10013
2004_seasonMax,23565
2005_seasonMax,25586
2006_seasonMax,15166
2007_seasonMax,18273
2008_seasonMax,22239
2009_seasonMax,25533
2010_seasonMax,24333
2011_seasonMax,25241
2012_seasonMax,13492
2013_seasonMax,17991
2014_seasonMax,15955
2015_seasonMax,23124
2016_seasonMax,23121
2017_seasonMax,25304
2018_seasonMax,25669
2019_seasonMax,20333
2020_seasonMax,22356
