Year_period,NDVI
2000_seasonMax,57
2001_seasonMax,67
2002_seasonMax,107
2003_seasonMax,52
2004_seasonMax,95
2005_seasonMax,165
2006_seasonMax,37
2007_seasonMax,63
2008_seasonMax,64
2009_seasonMax,287
2010_seasonMax,249
2011_seasonMax,700
2012_seasonMax,95
2013_seasonMax,199
2014_seasonMax,136
2015_seasonMax,357
2016_seasonMax,164
2017_seasonMax,689
2018_seasonMax,620
2019_seasonMax,481
2020_seasonMax,633
