Year_period,NDVI
2000_seasonMax,5419
2001_seasonMax,5773
2002_seasonMax,5953
2003_seasonMax,5099
2004_seasonMax,5618
2005_seasonMax,7151
2006_seasonMax,6055
2007_seasonMax,5525
2008_seasonMax,6707
2009_seasonMax,7563
2010_seasonMax,6729
2011_seasonMax,8552
2012_seasonMax,5817
2013_seasonMax,6133
2014_seasonMax,6382
2015_seasonMax,5915
2016_seasonMax,6189
2017_seasonMax,7031
2018_seasonMax,7975
2019_seasonMax,5113
2020_seasonMax,7911
