Year_period,NDVI
2000_seasonMax,102
2001_seasonMax,169
2002_seasonMax,64
2003_seasonMax,36
2004_seasonMax,221
2005_seasonMax,1928
2006_seasonMax,261
2007_seasonMax,77
2008_seasonMax,776
2009_seasonMax,959
2010_seasonMax,270
2011_seasonMax,1573
2012_seasonMax,152
2013_seasonMax,291
2014_seasonMax,360
2015_seasonMax,263
2016_seasonMax,378
2017_seasonMax,1279
2018_seasonMax,1797
2019_seasonMax,456
2020_seasonMax,445
