Year_period,NDVI
2000_seasonMax,11565
2001_seasonMax,12258
2002_seasonMax,12002
2003_seasonMax,10687
2004_seasonMax,13568
2005_seasonMax,13343
2006_seasonMax,12321
2007_seasonMax,11021
2008_seasonMax,12604
2009_seasonMax,14731
2010_seasonMax,13629
2011_seasonMax,15671
2012_seasonMax,10281
2013_seasonMax,14496
2014_seasonMax,15214
2015_seasonMax,14296
2016_seasonMax,13423
2017_seasonMax,15921
2018_seasonMax,16919
2019_seasonMax,14813
2020_seasonMax,17073
