Year_period,NDVI
2000_seasonMax,977
2001_seasonMax,1292
2002_seasonMax,1117
2003_seasonMax,636
2004_seasonMax,2542
2005_seasonMax,1651
2006_seasonMax,2051
2007_seasonMax,457
2008_seasonMax,2397
2009_seasonMax,3535
2010_seasonMax,4557
2011_seasonMax,6891
2012_seasonMax,1137
2013_seasonMax,2830
2014_seasonMax,3501
2015_seasonMax,2349
2016_seasonMax,2275
2017_seasonMax,6207
2018_seasonMax,6142
2019_seasonMax,2613
2020_seasonMax,9014
