Year_period,NDVI
2000_seasonMax,11893
2001_seasonMax,12024
2002_seasonMax,12165
2003_seasonMax,10432
2004_seasonMax,11856
2005_seasonMax,12278
2006_seasonMax,11910
2007_seasonMax,11171
2008_seasonMax,12291
2009_seasonMax,12284
2010_seasonMax,12288
2011_seasonMax,12304
2012_seasonMax,12026
2013_seasonMax,12239
2014_seasonMax,12268
2015_seasonMax,12031
2016_seasonMax,12066
2017_seasonMax,12255
2018_seasonMax,12385
2019_seasonMax,12355
2020_seasonMax,12426
