Year_period,NDVI
2000_seasonMax,1242
2001_seasonMax,1316
2002_seasonMax,1054
2003_seasonMax,815
2004_seasonMax,1943
2005_seasonMax,2644
2006_seasonMax,1826
2007_seasonMax,2478
2008_seasonMax,3788
2009_seasonMax,4206
2010_seasonMax,3853
2011_seasonMax,3494
2012_seasonMax,1264
2013_seasonMax,1873
2014_seasonMax,1730
2015_seasonMax,2491
2016_seasonMax,2502
2017_seasonMax,3892
2018_seasonMax,4030
2019_seasonMax,1544
2020_seasonMax,2796
