Year_period,NDVI
2000_seasonMax,1743
2001_seasonMax,2566
2002_seasonMax,4162
2003_seasonMax,1173
2004_seasonMax,4804
2005_seasonMax,6034
2006_seasonMax,6202
2007_seasonMax,2817
2008_seasonMax,5926
2009_seasonMax,7347
2010_seasonMax,7212
2011_seasonMax,7730
2012_seasonMax,3061
2013_seasonMax,5914
2014_seasonMax,2258
2015_seasonMax,4316
2016_seasonMax,4588
2017_seasonMax,5986
2018_seasonMax,6956
2019_seasonMax,1109
2020_seasonMax,6303
