Year_period,NDVI
2000_seasonMax,885
2001_seasonMax,954
2002_seasonMax,762
2003_seasonMax,483
2004_seasonMax,938
2005_seasonMax,1056
2006_seasonMax,1056
2007_seasonMax,1056
2008_seasonMax,1056
2009_seasonMax,1056
2010_seasonMax,1051
2011_seasonMax,1054
2012_seasonMax,930
2013_seasonMax,1055
2014_seasonMax,986
2015_seasonMax,1055
2016_seasonMax,1049
2017_seasonMax,1056
2018_seasonMax,1056
2019_seasonMax,750
2020_seasonMax,1055
