Year_period,NDVI
2000_seasonMax,1779
2001_seasonMax,9102
2002_seasonMax,3446
2003_seasonMax,2752
2004_seasonMax,6498
2005_seasonMax,9273
2006_seasonMax,10982
2007_seasonMax,2709
2008_seasonMax,12133
2009_seasonMax,15135
2010_seasonMax,15652
2011_seasonMax,18687
2012_seasonMax,4473
2013_seasonMax,9263
2014_seasonMax,8325
2015_seasonMax,6894
2016_seasonMax,7746
2017_seasonMax,12195
2018_seasonMax,15840
2019_seasonMax,3452
2020_seasonMax,13008
