Year_period,NDVI
2000_seasonMax,287
2001_seasonMax,187
2002_seasonMax,856
2003_seasonMax,0
2004_seasonMax,504
2005_seasonMax,816
2006_seasonMax,663
2007_seasonMax,429
2008_seasonMax,768
2009_seasonMax,689
2010_seasonMax,570
2011_seasonMax,610
2012_seasonMax,74
2013_seasonMax,1179
2014_seasonMax,7
2015_seasonMax,589
2016_seasonMax,393
2017_seasonMax,1024
2018_seasonMax,708
2019_seasonMax,255
2020_seasonMax,960
