Year_period,NDVI
2000_seasonMax,25
2001_seasonMax,31
2002_seasonMax,32
2003_seasonMax,22
2004_seasonMax,30
2005_seasonMax,27
2006_seasonMax,28
2007_seasonMax,35
2008_seasonMax,29
2009_seasonMax,31
2010_seasonMax,31
2011_seasonMax,39
2012_seasonMax,33
2013_seasonMax,45
2014_seasonMax,31
2015_seasonMax,39
2016_seasonMax,39
2017_seasonMax,32
2018_seasonMax,35
2019_seasonMax,40
2020_seasonMax,38
