Year_period,NDVI
2000_seasonMax,5
2001_seasonMax,0
2002_seasonMax,22
2003_seasonMax,1
2004_seasonMax,14
2005_seasonMax,67
2006_seasonMax,116
2007_seasonMax,29
2008_seasonMax,201
2009_seasonMax,138
2010_seasonMax,215
2011_seasonMax,295
2012_seasonMax,43
2013_seasonMax,219
2014_seasonMax,77
2015_seasonMax,88
2016_seasonMax,90
2017_seasonMax,112
2018_seasonMax,296
2019_seasonMax,34
2020_seasonMax,293
