Year_period,NDVI
2000_seasonMax,222
2001_seasonMax,314
2002_seasonMax,230
2003_seasonMax,35
2004_seasonMax,284
2005_seasonMax,791
2006_seasonMax,289
2007_seasonMax,85
2008_seasonMax,243
2009_seasonMax,582
2010_seasonMax,310
2011_seasonMax,606
2012_seasonMax,80
2013_seasonMax,290
2014_seasonMax,6
2015_seasonMax,683
2016_seasonMax,598
2017_seasonMax,269
2018_seasonMax,873
2019_seasonMax,513
2020_seasonMax,1016
