Year_period,NDVI
2000_seasonMax,200
2001_seasonMax,29
2002_seasonMax,359
2003_seasonMax,0
2004_seasonMax,176
2005_seasonMax,482
2006_seasonMax,264
2007_seasonMax,25
2008_seasonMax,284
2009_seasonMax,274
2010_seasonMax,247
2011_seasonMax,368
2012_seasonMax,58
2013_seasonMax,464
2014_seasonMax,0
2015_seasonMax,581
2016_seasonMax,139
2017_seasonMax,199
2018_seasonMax,773
2019_seasonMax,510
2020_seasonMax,428
