Year_period,NDVI
2000_seasonMax,121
2001_seasonMax,42
2002_seasonMax,102
2003_seasonMax,19
2004_seasonMax,38
2005_seasonMax,142
2006_seasonMax,53
2007_seasonMax,82
2008_seasonMax,157
2009_seasonMax,185
2010_seasonMax,47
2011_seasonMax,252
2012_seasonMax,119
2013_seasonMax,278
2014_seasonMax,145
2015_seasonMax,168
2016_seasonMax,160
2017_seasonMax,171
2018_seasonMax,472
2019_seasonMax,62
2020_seasonMax,369
