Year_period,NDVI
2000_seasonMax,667
2001_seasonMax,686
2002_seasonMax,664
2003_seasonMax,343
2004_seasonMax,471
2005_seasonMax,773
2006_seasonMax,724
2007_seasonMax,443
2008_seasonMax,803
2009_seasonMax,647
2010_seasonMax,713
2011_seasonMax,586
2012_seasonMax,307
2013_seasonMax,1040
2014_seasonMax,952
2015_seasonMax,861
2016_seasonMax,883
2017_seasonMax,843
2018_seasonMax,991
2019_seasonMax,339
2020_seasonMax,1206
