Year_period,NDVI
2000_seasonMax,0
2001_seasonMax,0
2002_seasonMax,0
2003_seasonMax,2
2004_seasonMax,2
2005_seasonMax,0
2006_seasonMax,0
2007_seasonMax,0
2008_seasonMax,0
2009_seasonMax,2
2010_seasonMax,3
2011_seasonMax,3
2012_seasonMax,0
2013_seasonMax,3
2014_seasonMax,8
2015_seasonMax,5
2016_seasonMax,10
2017_seasonMax,6
2018_seasonMax,4
2019_seasonMax,0
2020_seasonMax,7
