Year_period,NDVI
2000_seasonMax,187
2001_seasonMax,206
2002_seasonMax,282
2003_seasonMax,31
2004_seasonMax,91
2005_seasonMax,992
2006_seasonMax,257
2007_seasonMax,92
2008_seasonMax,327
2009_seasonMax,340
2010_seasonMax,73
2011_seasonMax,400
2012_seasonMax,94
2013_seasonMax,915
2014_seasonMax,43
2015_seasonMax,627
2016_seasonMax,425
2017_seasonMax,546
2018_seasonMax,1848
2019_seasonMax,87
2020_seasonMax,1039
