Year_period,NDVI
2000_seasonMax,9
2001_seasonMax,0
2002_seasonMax,0
2003_seasonMax,0
2004_seasonMax,0
2005_seasonMax,3
2006_seasonMax,3
2007_seasonMax,0
2008_seasonMax,0
2009_seasonMax,2
2010_seasonMax,6
2011_seasonMax,0
2012_seasonMax,3
2013_seasonMax,10
2014_seasonMax,0
2015_seasonMax,0
2016_seasonMax,9
2017_seasonMax,10
2018_seasonMax,57
2019_seasonMax,10
2020_seasonMax,13
