Year_period,NDVI
2000_seasonMax,12
2001_seasonMax,21
2002_seasonMax,3
2003_seasonMax,7
2004_seasonMax,2
2005_seasonMax,8
2006_seasonMax,6
2007_seasonMax,6
2008_seasonMax,7
2009_seasonMax,6
2010_seasonMax,7
2011_seasonMax,8
2012_seasonMax,9
2013_seasonMax,182
2014_seasonMax,4
2015_seasonMax,56
2016_seasonMax,35
2017_seasonMax,24
2018_seasonMax,80
2019_seasonMax,27
2020_seasonMax,55
