Year_period,NDVI
2000_seasonMax,158
2001_seasonMax,32
2002_seasonMax,22
2003_seasonMax,0
2004_seasonMax,81
2005_seasonMax,252
2006_seasonMax,199
2007_seasonMax,224
2008_seasonMax,415
2009_seasonMax,27
2010_seasonMax,705
2011_seasonMax,636
2012_seasonMax,172
2013_seasonMax,68
2014_seasonMax,7
2015_seasonMax,191
2016_seasonMax,28
2017_seasonMax,278
2018_seasonMax,993
2019_seasonMax,19
2020_seasonMax,458
