Year_period,NDVI
2000_seasonMax,17
2001_seasonMax,65
2002_seasonMax,41
2003_seasonMax,0
2004_seasonMax,6
2005_seasonMax,53
2006_seasonMax,13
2007_seasonMax,14
2008_seasonMax,239
2009_seasonMax,196
2010_seasonMax,423
2011_seasonMax,203
2012_seasonMax,15
2013_seasonMax,107
2014_seasonMax,17
2015_seasonMax,48
2016_seasonMax,63
2017_seasonMax,6
2018_seasonMax,864
2019_seasonMax,0
2020_seasonMax,207
