Year_period,NDVI
2000_seasonMax,123
2001_seasonMax,6
2002_seasonMax,221
2003_seasonMax,0
2004_seasonMax,3
2005_seasonMax,225
2006_seasonMax,7
2007_seasonMax,11
2008_seasonMax,131
2009_seasonMax,262
2010_seasonMax,217
2011_seasonMax,840
2012_seasonMax,31
2013_seasonMax,330
2014_seasonMax,68
2015_seasonMax,251
2016_seasonMax,116
2017_seasonMax,202
2018_seasonMax,354
2019_seasonMax,32
2020_seasonMax,579
