Year_period,NDVI
2000_seasonMax,52
2001_seasonMax,42
2002_seasonMax,72
2003_seasonMax,13
2004_seasonMax,13
2005_seasonMax,170
2006_seasonMax,98
2007_seasonMax,39
2008_seasonMax,245
2009_seasonMax,208
2010_seasonMax,278
2011_seasonMax,407
2012_seasonMax,103
2013_seasonMax,515
2014_seasonMax,335
2015_seasonMax,240
2016_seasonMax,209
2017_seasonMax,293
2018_seasonMax,942
2019_seasonMax,42
2020_seasonMax,915
