Year_period,NDVI
2000_seasonMax,86
2001_seasonMax,45
2002_seasonMax,105
2003_seasonMax,54
2004_seasonMax,99
2005_seasonMax,165
2006_seasonMax,123
2007_seasonMax,108
2008_seasonMax,146
2009_seasonMax,236
2010_seasonMax,254
2011_seasonMax,247
2012_seasonMax,172
2013_seasonMax,347
2014_seasonMax,128
2015_seasonMax,286
2016_seasonMax,264
2017_seasonMax,233
2018_seasonMax,450
2019_seasonMax,128
2020_seasonMax,347
