Year_period,NDVI
2000_seasonMax,115
2001_seasonMax,47
2002_seasonMax,16
2003_seasonMax,5
2004_seasonMax,41
2005_seasonMax,151
2006_seasonMax,92
2007_seasonMax,75
2008_seasonMax,145
2009_seasonMax,143
2010_seasonMax,157
2011_seasonMax,91
2012_seasonMax,121
2013_seasonMax,236
2014_seasonMax,102
2015_seasonMax,214
2016_seasonMax,201
2017_seasonMax,192
2018_seasonMax,288
2019_seasonMax,130
2020_seasonMax,250
