Year_period,NDVI
2000_seasonMax,82
2001_seasonMax,29
2002_seasonMax,2
2003_seasonMax,4
2004_seasonMax,3
2005_seasonMax,138
2006_seasonMax,23
2007_seasonMax,32
2008_seasonMax,49
2009_seasonMax,65
2010_seasonMax,79
2011_seasonMax,184
2012_seasonMax,38
2013_seasonMax,81
2014_seasonMax,0
2015_seasonMax,81
2016_seasonMax,42
2017_seasonMax,0
2018_seasonMax,47
2019_seasonMax,36
2020_seasonMax,84
