Year_period,NDVI
2000_seasonMax,0
2001_seasonMax,90
2002_seasonMax,1
2003_seasonMax,0
2004_seasonMax,0
2005_seasonMax,144
2006_seasonMax,3
2007_seasonMax,0
2008_seasonMax,0
2009_seasonMax,3
2010_seasonMax,5
2011_seasonMax,1
2012_seasonMax,0
2013_seasonMax,8
2014_seasonMax,0
2015_seasonMax,13
2016_seasonMax,178
2017_seasonMax,115
2018_seasonMax,1030
2019_seasonMax,2
2020_seasonMax,11
