Year_period,NDVI
2000_seasonMax,41
2001_seasonMax,87
2002_seasonMax,102
2003_seasonMax,22
2004_seasonMax,151
2005_seasonMax,142
2006_seasonMax,88
2007_seasonMax,50
2008_seasonMax,77
2009_seasonMax,151
2010_seasonMax,147
2011_seasonMax,145
2012_seasonMax,82
2013_seasonMax,126
2014_seasonMax,132
2015_seasonMax,133
2016_seasonMax,129
2017_seasonMax,148
2018_seasonMax,151
2019_seasonMax,148
2020_seasonMax,114
