Year_period,NDVI
2000_seasonMax,546
2001_seasonMax,659
2002_seasonMax,875
2003_seasonMax,572
2004_seasonMax,854
2005_seasonMax,854
2006_seasonMax,632
2007_seasonMax,963
2008_seasonMax,975
2009_seasonMax,1010
2010_seasonMax,946
2011_seasonMax,931
2012_seasonMax,503
2013_seasonMax,872
2014_seasonMax,840
2015_seasonMax,950
2016_seasonMax,959
2017_seasonMax,988
2018_seasonMax,1011
2019_seasonMax,666
2020_seasonMax,973
