Year_period,NDVI
2000_seasonMax,67
2001_seasonMax,81
2002_seasonMax,60
2003_seasonMax,46
2004_seasonMax,91
2005_seasonMax,84
2006_seasonMax,65
2007_seasonMax,37
2008_seasonMax,105
2009_seasonMax,117
2010_seasonMax,102
2011_seasonMax,112
2012_seasonMax,52
2013_seasonMax,93
2014_seasonMax,66
2015_seasonMax,63
2016_seasonMax,106
2017_seasonMax,149
2018_seasonMax,143
2019_seasonMax,85
2020_seasonMax,60
