Year_period,NDVI
2000_seasonMax,3475
2001_seasonMax,4037
2002_seasonMax,4299
2003_seasonMax,3541
2004_seasonMax,4368
2005_seasonMax,4153
2006_seasonMax,3856
2007_seasonMax,3599
2008_seasonMax,4258
2009_seasonMax,4461
2010_seasonMax,4528
2011_seasonMax,4491
2012_seasonMax,3521
2013_seasonMax,4364
2014_seasonMax,4707
2015_seasonMax,4511
2016_seasonMax,4352
2017_seasonMax,4632
2018_seasonMax,4788
2019_seasonMax,4693
2020_seasonMax,4917
