Year_period,NDVI
2000_seasonMax,28
2001_seasonMax,85
2002_seasonMax,54
2003_seasonMax,56
2004_seasonMax,136
2005_seasonMax,225
2006_seasonMax,99
2007_seasonMax,175
2008_seasonMax,297
2009_seasonMax,269
2010_seasonMax,223
2011_seasonMax,66
2012_seasonMax,11
2013_seasonMax,231
2014_seasonMax,110
2015_seasonMax,156
2016_seasonMax,288
2017_seasonMax,246
2018_seasonMax,333
2019_seasonMax,135
2020_seasonMax,302
