Year_period,NDVI
2000_seasonMax,164
2001_seasonMax,159
2002_seasonMax,166
2003_seasonMax,132
2004_seasonMax,254
2005_seasonMax,255
2006_seasonMax,188
2007_seasonMax,139
2008_seasonMax,213
2009_seasonMax,255
2010_seasonMax,241
2011_seasonMax,245
2012_seasonMax,165
2013_seasonMax,146
2014_seasonMax,224
2015_seasonMax,201
2016_seasonMax,196
2017_seasonMax,271
2018_seasonMax,274
2019_seasonMax,189
2020_seasonMax,177
