Year_period,NDVI
2000_seasonMax,172
2001_seasonMax,398
2002_seasonMax,348
2003_seasonMax,243
2004_seasonMax,354
2005_seasonMax,248
2006_seasonMax,245
2007_seasonMax,213
2008_seasonMax,424
2009_seasonMax,470
2010_seasonMax,446
2011_seasonMax,626
2012_seasonMax,189
2013_seasonMax,427
2014_seasonMax,797
2015_seasonMax,537
2016_seasonMax,597
2017_seasonMax,954
2018_seasonMax,776
2019_seasonMax,561
2020_seasonMax,1120
