Year_period,NDVI
2000_seasonMax,2131
2001_seasonMax,2466
2002_seasonMax,2583
2003_seasonMax,1871
2004_seasonMax,2437
2005_seasonMax,2336
2006_seasonMax,1778
2007_seasonMax,1769
2008_seasonMax,2490
2009_seasonMax,2859
2010_seasonMax,2797
2011_seasonMax,2771
2012_seasonMax,2004
2013_seasonMax,2501
2014_seasonMax,2878
2015_seasonMax,2636
2016_seasonMax,2633
2017_seasonMax,2606
2018_seasonMax,2747
2019_seasonMax,2764
2020_seasonMax,2902
