Year_period,NDVI
2000_seasonMax,515
2001_seasonMax,519
2002_seasonMax,532
2003_seasonMax,473
2004_seasonMax,532
2005_seasonMax,532
2006_seasonMax,525
2007_seasonMax,507
2008_seasonMax,532
2009_seasonMax,532
2010_seasonMax,532
2011_seasonMax,532
2012_seasonMax,520
2013_seasonMax,532
2014_seasonMax,532
2015_seasonMax,532
2016_seasonMax,532
2017_seasonMax,532
2018_seasonMax,532
2019_seasonMax,532
2020_seasonMax,532
