Year_period,NDVI
2000_seasonMax,1413
2001_seasonMax,1509
2002_seasonMax,1340
2003_seasonMax,1361
2004_seasonMax,1879
2005_seasonMax,1659
2006_seasonMax,1481
2007_seasonMax,1310
2008_seasonMax,1728
2009_seasonMax,2381
2010_seasonMax,2040
2011_seasonMax,2424
2012_seasonMax,891
2013_seasonMax,1832
2014_seasonMax,1948
2015_seasonMax,2108
2016_seasonMax,2116
2017_seasonMax,2444
2018_seasonMax,2037
2019_seasonMax,1998
2020_seasonMax,2575
