Year_period,NDVI
2000_seasonMax,127
2001_seasonMax,241
2002_seasonMax,286
2003_seasonMax,89
2004_seasonMax,356
2005_seasonMax,111
2006_seasonMax,99
2007_seasonMax,80
2008_seasonMax,245
2009_seasonMax,312
2010_seasonMax,417
2011_seasonMax,585
2012_seasonMax,102
2013_seasonMax,193
2014_seasonMax,409
2015_seasonMax,253
2016_seasonMax,301
2017_seasonMax,461
2018_seasonMax,534
2019_seasonMax,458
2020_seasonMax,624
