Year_period,NDVI
2000_seasonMax,219
2001_seasonMax,263
2002_seasonMax,235
2003_seasonMax,268
2004_seasonMax,283
2005_seasonMax,285
2006_seasonMax,273
2007_seasonMax,256
2008_seasonMax,290
2009_seasonMax,436
2010_seasonMax,281
2011_seasonMax,282
2012_seasonMax,233
2013_seasonMax,283
2014_seasonMax,347
2015_seasonMax,330
2016_seasonMax,352
2017_seasonMax,451
2018_seasonMax,373
2019_seasonMax,272
2020_seasonMax,316
