Year_period,NDVI
2000_seasonMax,1193
2001_seasonMax,1083
2002_seasonMax,875
2003_seasonMax,962
2004_seasonMax,1563
2005_seasonMax,1597
2006_seasonMax,1582
2007_seasonMax,1625
2008_seasonMax,1705
2009_seasonMax,1706
2010_seasonMax,1705
2011_seasonMax,1676
2012_seasonMax,1464
2013_seasonMax,1651
2014_seasonMax,1562
2015_seasonMax,1698
2016_seasonMax,1696
2017_seasonMax,1705
2018_seasonMax,1705
2019_seasonMax,1533
2020_seasonMax,1702
