Year_period,NDVI
2000_seasonMax,1148
2001_seasonMax,1242
2002_seasonMax,1282
2003_seasonMax,1083
2004_seasonMax,1268
2005_seasonMax,1219
2006_seasonMax,1219
2007_seasonMax,1185
2008_seasonMax,1258
2009_seasonMax,1285
2010_seasonMax,1269
2011_seasonMax,1283
2012_seasonMax,956
2013_seasonMax,1188
2014_seasonMax,1284
2015_seasonMax,1275
2016_seasonMax,1280
2017_seasonMax,1278
2018_seasonMax,1285
2019_seasonMax,1071
2020_seasonMax,1282
