Year_period,NDVI
2000_seasonMax,103
2001_seasonMax,290
2002_seasonMax,341
2003_seasonMax,155
2004_seasonMax,379
2005_seasonMax,262
2006_seasonMax,147
2007_seasonMax,330
2008_seasonMax,432
2009_seasonMax,437
2010_seasonMax,436
2011_seasonMax,385
2012_seasonMax,122
2013_seasonMax,357
2014_seasonMax,177
2015_seasonMax,406
2016_seasonMax,423
2017_seasonMax,436
2018_seasonMax,437
2019_seasonMax,173
2020_seasonMax,437
