Year_period,NDVI
2000_seasonMax,1109
2001_seasonMax,1464
2002_seasonMax,1332
2003_seasonMax,1117
2004_seasonMax,1922
2005_seasonMax,1793
2006_seasonMax,1484
2007_seasonMax,1277
2008_seasonMax,1914
2009_seasonMax,2732
2010_seasonMax,2466
2011_seasonMax,2476
2012_seasonMax,1097
2013_seasonMax,1909
2014_seasonMax,2373
2015_seasonMax,2243
2016_seasonMax,2238
2017_seasonMax,2723
2018_seasonMax,2463
2019_seasonMax,2350
2020_seasonMax,2728
