Year_period,NDVI
2000_seasonMax,2776
2001_seasonMax,2883
2002_seasonMax,2963
2003_seasonMax,2857
2004_seasonMax,2864
2005_seasonMax,2888
2006_seasonMax,2821
2007_seasonMax,2825
2008_seasonMax,2952
2009_seasonMax,2998
2010_seasonMax,2979
2011_seasonMax,2980
2012_seasonMax,2825
2013_seasonMax,3021
2014_seasonMax,3037
2015_seasonMax,3060
2016_seasonMax,3032
2017_seasonMax,3044
2018_seasonMax,3082
2019_seasonMax,2942
2020_seasonMax,3094
