Year_period,NDVI
2000_seasonMax,21
2001_seasonMax,74
2002_seasonMax,58
2003_seasonMax,41
2004_seasonMax,63
2005_seasonMax,32
2006_seasonMax,48
2007_seasonMax,24
2008_seasonMax,70
2009_seasonMax,159
2010_seasonMax,102
2011_seasonMax,119
2012_seasonMax,35
2013_seasonMax,100
2014_seasonMax,277
2015_seasonMax,115
2016_seasonMax,140
2017_seasonMax,346
2018_seasonMax,244
2019_seasonMax,183
2020_seasonMax,427
