Year_period,NDVI
2000_seasonMax,283
2001_seasonMax,453
2002_seasonMax,405
2003_seasonMax,360
2004_seasonMax,569
2005_seasonMax,559
2006_seasonMax,383
2007_seasonMax,481
2008_seasonMax,518
2009_seasonMax,544
2010_seasonMax,627
2011_seasonMax,571
2012_seasonMax,345
2013_seasonMax,486
2014_seasonMax,536
2015_seasonMax,619
2016_seasonMax,610
2017_seasonMax,786
2018_seasonMax,724
2019_seasonMax,544
2020_seasonMax,603
