Year_period,NDVI
2000_seasonMax,934
2001_seasonMax,1039
2002_seasonMax,1209
2003_seasonMax,969
2004_seasonMax,1338
2005_seasonMax,1343
2006_seasonMax,1018
2007_seasonMax,1164
2008_seasonMax,1192
2009_seasonMax,1408
2010_seasonMax,1329
2011_seasonMax,1287
2012_seasonMax,1084
2013_seasonMax,1305
2014_seasonMax,1168
2015_seasonMax,1348
2016_seasonMax,1311
2017_seasonMax,1411
2018_seasonMax,1418
2019_seasonMax,1373
2020_seasonMax,1320
