ALLOT_NAME,ALLOT_NO,PAST_NAME,PAST_NO,herb,upland,water,woody
Muleshoe,00360,Lower Cow Creek,08,0.046035393442003074,0.016199836,0.19904358753197612,0.738721183
Muleshoe,00360,Upper Pattee,14,0.053839933,0.031272146728568796,0.040982197,0.8739057233700197
Muleshoe,00360,Rattlesnake,02,0.33513120502594496,0.073514178,0.033366712,0.5579879051950706
Muleshoe,00360,Tendoy Spring,01,0.049099277,0.027680736972766507,0.063422138,0.8597978483466915
Muleshoe,00360,Great White Sharkey,05,0.006262998,0.01730447,0.20139725450105642,0.7750352772714066
Muleshoe,00360,Sharkey Flats,06,0.007002779,0.011058827436221184,0.23929879567991966,0.7426395978411517
Muleshoe,00360,Buffalo Basin,17,0.11355259229496445,0.02249511,0.14731618436949806,0.7166361132735657
Muleshoe,00360,Agency Riparian,16,0.06680226,0.035363211,0.19685465033740393,0.7009798792880125
Muleshoe,00360,Lower Warm Springs,11,0.10090751326444997,0.02981284,0.024893230539054272,0.844386416
Muleshoe,00360,Lower Pattee,12,0.046356212936375166,0.006670576,0.017441303052858362,0.9295319084674898
Muleshoe,00360,Copper Queen,04,0.00135788,0.002026873,0.3381915030351637,0.658423744
Muleshoe,00360,Middle Warm Springs,15,0.053827041,0.013368705246478145,0.020700809722646995,0.9121034441871053
Muleshoe,00360,Middle Pattee,13,0.049780062707969384,0.053355806,0.0504766,0.846387531
Muleshoe,00360,Gould Basin,03,0.069450116,0.043824239,0.16123754141776694,0.7254881036499801
Muleshoe,00360,Railroad Tanker,10,0.017737590995743367,0.023198459407835097,0.402510467,0.5565534822529966
Muleshoe,00360,Pattee Riparian,09,0.021963265633662358,0.021907656996050576,0.33075648501128396,0.6253725923590032
Muleshoe,00360,Upper Cow Creek,07,0.098514134,0.036207319152435066,0.1452044658524327,0.7200740813616656
Muleshoe,00360,Lewis and Clark,18,0.014237706948808646,0.002254458,0.20156511090567925,0.781942724
Two Dot,00431,Deer Park,03,0.011650234669348855,0.045112685892441065,0.13413891549788975,0.8090981639403204
Two Dot,00431,State Section,01,,,,
Two Dot,00431,Lee Creek,04,0.13350232119035663,0.026849637639044244,0.098772501,0.74087554
Two Dot,00431,Leadore Hill East,02,0.4109622464109744,0.026721104808407947,0.05218692,0.510129729
Tower Creek,06101,Tower Creek,01,0.076713469,0.027364647999692928,0.11011017682135812,0.7858117062998053
Badger Springs,06102,Lower,02,0.040500006,0.048061354,0.057453629,0.853985012
Badger Springs,06102,East,04,0.06172845,0.005626095,0.069458657,0.8631867976770624
Badger Springs,06102,Goldstar,03,0.044951017,0.029565302659378626,0.032231943,0.8932517367771248
Badger Springs,06102,Upper,01,0.13185809595697096,0.023336061529862367,0.046305895,0.7984999471921613
Diamond Moose,06103,Bob Moore Creek,01,0.039772143,0.008888329,0.004111068,0.9472284596012525
Diamond Moose,06103,Bird Creek,03,0.042774269860485256,0.022262278159177105,0.075779424,0.8591840279979923
Diamond Moose,06103,Deriar Creek,02,0.061515129,0.029964827,0.003745104,0.9047749394155952
Diamond Creek,06104,Diamond Creek,01,0.064816758,0.055488821029146616,0.005722839,0.8739715814946921
Freeman Creek,06105,Big Draw/Deer Spring,01,0.055349918,0.001273665,0.039342711728428896,0.9040337052501307
Freeman Creek,06105,Basin,03,0.025109441857775503,0.004740887,0.12193795114672062,0.8482117202689516
Freeman Creek,06105,Short Canyon,04,0.028333271910327026,0.004026239,0.077053975,0.8905865145122639
Freeman Creek,06105,Middle Ridge,02,0.011362198413523041,0.001904619,0.10668557443568154,0.8800476084550316
South Carmen Creek,06106,South Cottonwood,08,0.01904824,0.034038678039225265,0.038706949091406546,0.9082061327238508
South Carmen Creek,06106,Pond Basin,06,0.083954217,0.004295003,0.080975121,0.8307756582523157
South Carmen Creek,06106,Barrel Spring,05,0.11253247881650737,0.007650061,0.11008086039699438,0.7697365999424449
South Carmen Creek,06106,North Cottonwood,04,0.055328159899874996,0.041371374,0.027558728,0.8757417377017674
South Carmen Creek,06106,Broad Gulch,02,0.078443239,0.012288214460707766,0.2742370261729147,0.6350315199626425
South Carmen Creek,06106,North Shearing Pen,07,0.038046167,0.042045481,0.032330519764160404,0.8875778314893574
South Carmen Creek,06106,Shearing Pen,03,0.026975948791117355,0.071215766,0.048210162,0.853598124
South Carmen Creek,06106,Seeding,01,0.10808054883082112,0.098507918,0.019270121600155385,0.7741414113387116
Fenster Creek,06108,Fenster Creek,01,0.045180798,0.014630131297372126,0.004150809,0.9360382612209067
Kirtley Creek,06109,Upper Kirtley Creek,02,0.021612373788367178,0.005036228,0.075546091,0.8978053077395046
Kirtley Creek,06109,Lower,01,0.079525341,0.017041467,0.020001000162111367,0.8834321910245531
Geertson Creek,06110,Geertson Creek (B),02,0.027360644316005798,0.090572613,0.013969528199780023,0.8680972141278612
Geertson Creek,06110,Gary Creek (E),05,0.013976281508768514,0.006578112,0.15274609413269621,0.8266995126191894
Geertson Creek,06110,Seeding (A),01,,,,
Geertson Creek,06110,Kirtley Creek (C),03,0.039645484339985736,0.053081378,0.005504878,0.9017682596198601
Geertson Creek,06110,D Bolton,04,0.031376961599276026,0.008473604,0.1384233589146716,0.8217260752780867
Chipps Creek,06112,Chipps Creek,01,0.087319408,0.048790200200152914,0.006195855,0.8576945366484298
Bohannon Creek,06113,Middle,02,0.017749462258403532,0.007444523,0.18921343260332382,0.7855925819329067
Bohannon Creek,06113,North,01,0.014889378819769032,0.028146723,0.072958701,0.8840051979835417
Bohannon Creek,06113,South,03,0.018173934302374004,0.012983812435381102,0.17819959392208137,0.7906426593401634
Wimpey Coal Mine,06114,McMurdie,02,0.1032363564484537,0.10727955578716597,0.007924671,0.7815594170605044
Wimpey Coal Mine,06114,Lower,04,,,,
Wimpey Coal Mine,06114,Upper,03,0.005358815,0.010276278693659819,0.23386929823609043,0.7504956078418179
Wimpey Coal Mine,06114,England,05,,,,1
Wimpey Coal Mine,06114,Coal Mine,01,0.5544033712231918,0.016180811,,0.42941581738351275
Hot Springs,06116,Reservoir,02,0.7247456364924091,0.10556541148819755,,0.1696889520193934
Hot Springs,06116,Hot Springs,03,0.2579552163555176,0.020479581,0.006868018,0.7146971844798962
Hot Springs,06116,Seven Mile,04,0.031790076,0.029849495,0.034154779,0.904205649
Hot Springs,06116,Seven Mile ACEC,05,0.031226622,0.035525141283836895,0.007792878,0.9254553580298358
Hot Springs,06116,Clark Spring,01,0.22515510142304784,0.007338669,0.00616523,0.7613409995157393
Perreau Creek,06117,Perreau Creek,01,0.038694970360623644,0.0099493,0.006590872,0.9447648568901019
Joe Moore,06118,Joe Moore,01,0.043779423,0.011771422451925863,0.15298156588071277,0.7914675891424722
Joe Moore,06118,Upper Basco,02,0.037873388,0.002184109,0.035211178756798106,0.9247313236501531
East Fork Wimpey Creek,06119,East Fork Wimpey Creek,01,0.005529615,0.003070304,0.22716273372253837,0.7642373473186087
Pratt Creek,06120,North Turnout,01,0.009567579,0.10594288035261644,0.23399950356903776,0.6504900375331895
Pratt Creek,06120,Pratt Creek,05,0.008321298,0.006000169,0.19214000076838694,0.7935385320204195
Pratt Creek,06120,W. Sandy,04,0.010602109388641147,0.009074401,0.1850057752975651,0.7953177144084119
Pratt Creek,06120,Lower,02,0.034147825741840714,0.023349370352241123,0.006047323,0.9364554807357333
Pratt Creek,06120,Middle,03,0.033808915,0.1249157695348356,0.076467998,0.7648073178366963
Pronghorn,06121,Pronghorn,01,0.020458860734697788,0.009682472,0.1388866264152172,0.830972041
County Road,06122,County Road,01,0.24430524159068023,0.012206531033840477,0.001349343,0.7421388839501155
Baker Creek,06123,High Range,04,0.041782804647781474,0.020495923474608192,0.052057471,0.8856638010575395
Baker Creek,06123,New Seeding,02,0.028627161535217206,0.013564198349099233,,0.9578086401156835
Baker Creek,06123,Middle Range,03,0.037132106,0.011230982458400008,0.010440374848321046,0.9411965369535044
Baker Creek,06123,Low Range,01,0.081849718,0.009689701,0.001214958,0.9072456239012968
Williams Creek,06124,Williams Creek,01,0.063665587,0.030245782536638326,0.007074843,0.8990137877376119
Henry Creek,06125,Henry Creek,01,0.056254429,0.028139376088822658,0.029002389234704485,0.8866038060067628
Lake Creek,06126,Lake Creek,01,0.081229004,0.029980223514582936,0.008045333,0.8807454391988027
Ten Mile,06127,Ten Mile,01,0.012703773569192894,0.013207974082062564,0.096029654,0.8780585981929164
