ALLOT_NAME,ALLOT_NO,PAST_NAME,PAST_NO,herb,upland,water,woody
Geertson Creek,06110,Seeding (A),01,,,,
Geertson Creek,06110,Kirtley Creek (C),03,0.38891260722946525,0.11282363291614032,0.036632334,0.4616314262059049
Geertson Creek,06110,D Bolton,04,0.2852508835363846,0.01296177,0.042859018,0.6589283284387291
Chipps Creek,06112,Chipps Creek,01,0.3088518949424142,0.029868346566560122,0.039042602879768226,0.6222371556112575
Bohannon Creek,06113,Middle,02,0.32014240770755853,0.025269368628063463,0.026828512085581496,0.6277597115787966
Bohannon Creek,06113,North,01,0.3127507009892841,0.030613163,0.06034794,0.596288195
Bohannon Creek,06113,South,03,0.27028818098908075,0.022380901813787685,0.02463314,0.6826977767499205
Wimpey Coal Mine,06114,McMurdie,02,0.6314371937566927,0.10304052957783044,0.040834604,0.22468767238861673
Wimpey Coal Mine,06114,Lower,04,,,,
Wimpey Coal Mine,06114,Upper,03,0.3244728361589405,0.029514099105373674,0.052312887,0.5937001781275787
Wimpey Coal Mine,06114,England,05,0.14668990737892615,,,0.8533100926210739
Wimpey Coal Mine,06114,Coal Mine,01,0.7728809572725449,0.003713358,3.062920772353026E-4,0.22309939264592643
Hot Springs,06116,Reservoir,02,0.5878778268166712,0.008746472,0.004209517,0.3991661850874698
Hot Springs,06116,Hot Springs,03,0.45410606039711693,0.025156272,0.00676976,0.5139679074781505
Hot Springs,06116,Seven Mile,04,0.238740541,0.016580203348824856,0.011022765584533295,0.73365649
Hot Springs,06116,Seven Mile ACEC,05,0.38810991429596203,0.041175897,0.017656041594840376,0.5530581471072717
Hot Springs,06116,Clark Spring,01,0.37494355433720433,0.023271238952453904,0.008230148,0.5935550586475207
Perreau Creek,06117,Perreau Creek,01,0.14150114244556405,0.010603374992930266,0.027444225534769006,0.8204512570267367
Joe Moore,06118,Joe Moore,01,0.2467902320319408,0.042372117,0.019859528364209823,0.6909781230973765
Joe Moore,06118,Upper Basco,02,0.17662135971610654,0.015989103490289307,0.035550636,0.7718389
East Fork Wimpey Creek,06119,East Fork Wimpey Creek,01,0.25006774744519095,0.019837692,0.059763868,0.6703306928656767
Pratt Creek,06120,North Turnout,01,0.618538618,0.1403112381961375,0.040099349740274515,0.20105079377091192
Pratt Creek,06120,Pratt Creek,05,0.26499833947266993,0.018579490281940524,0.074208983,0.6422131876156355
Pratt Creek,06120,W. Sandy,04,0.3589588215778801,0.032536948,0.061891717387036686,0.546612513
Pratt Creek,06120,Lower,02,0.6411894110428598,0.089058521,0.017459012628870268,0.2522930556557944
Pratt Creek,06120,Middle,03,0.3032139368592753,0.096309995,0.059580642,0.5408954261382495
Pronghorn,06121,Pronghorn,01,0.3432015038802968,0.044253293,0.045881191,0.566664012
County Road,06122,County Road,01,0.44249322034995575,0.018329523171912755,0.042081623901841454,0.4970956325762901
Baker Creek,06123,High Range,04,0.18731566762302185,0.019316954705381893,0.025988911552740645,0.7673784661188555
Baker Creek,06123,New Seeding,02,0.2872640168892859,0.076104638,0.012374649831513132,0.6242566954921305
Baker Creek,06123,Middle Range,03,0.23792020590643717,0.037354925,0.025879593731706292,0.6988452750822769
Baker Creek,06123,Low Range,01,0.27915423994039823,0.025036318567851434,0.024314400179715638,0.6714950413120347
Williams Creek,06124,Williams Creek,01,0.246331863,0.027423261843538344,0.061085514,0.6651593612436032
Henry Creek,06125,Henry Creek,01,0.2321331028878502,0.024787872,0.05577138,0.6873076442950141
Lake Creek,06126,Lake Creek,01,0.290945874,0.037355876,0.039087724,0.6326105263425753
Ten Mile,06127,Ten Mile,01,0.2276861103877683,0.019107174,0.008912321,0.7442943949086898
Wimpey Creek,06128,W. Side Wimpey Creek,01,0.2724356020290335,0.029149545081899243,0.020955845101189648,0.6774590077878776
Wimpey Creek,06128,E. Side Wimpey Creek,02,0.21991044513517571,0.030515540510938917,0.015047796768511036,0.7345262175853743
Dummy Creek,06129,Dummy Creek,01,0.1871783499389104,0.025672791,0.014626923,0.7725219357566533
Haynes Creek,06201,Cheney Creek,07,0.2275654591611463,0.015386222139489059,0.058506883,0.6985414360443759
Haynes Creek,06201,K Mountain,06,0.3058311435184051,0.027454698298596175,0.076136057,0.5905781009053843
Haynes Creek,06201,Price Creek,04,0.332174009,0.019948066258341644,0.036574104,0.611303821
Haynes Creek,06201,Kadletz Creek,02,0.3794052067045304,0.024150689807226573,0.01736426,0.5790798435461176
Haynes Creek,06201,Withington Creek,03,0.29433713291541963,0.024665722291970737,0.014982193732351321,0.6660149510602583
Haynes Creek,06201,Upper Grade Creek,05,0.3687612255302579,0.036890085076941276,0.017530928,0.5768177617929435
Haynes Creek,06201,Haynes Creek,01,0.2045640580830762,0.019547161856454418,0.020463417289960668,0.7554253627705086
Haynes Creek,06201,Lower Grade Creek,08,0.438844478,0.039233984,0.060040509,0.4618810287080622
Lower Basin,06202,Lower Basin,03,0.38536593720722695,0.020292298,0.032981706136947925,0.5613600590555564
Lower Basin,06202,Seeding,05,0.5710457854807858,0.019659060505718924,0.008279689,0.4010154650385998
Lower Basin,06202,Baldy Basin/Spray,04,0.2884041924984756,0.026593437851270045,0.044801797,0.6402005726180938
Lower Basin,06202,Native,01,0.4198802313968097,0.066522217,0.077551715,0.4360458360731053
Lower Basin,06202,Grade Creek,02,0.35137245871915623,0.038935108,0.031090359,0.5786020751327858
Baldy Basin,06203,Baldy Basin,04,0.35914940027219494,0.013470724932740638,0.058837237,0.5685426376498749
Baldy Basin,06203,Maybe Seeding,02,,,,
Baldy Basin,06203,South Baldy,06,0.3489074806195551,0.028482678,0.040745414551967424,0.5818644273097934
Baldy Basin,06203,Cherry Spring,03,0.2915106632382342,0.013829471256971208,0.066604722,0.6280551430130863
Baldy Basin,06203,Lower Cherry Springs,07,0.34439576557951773,0.030375146,0.044722148922375776,0.5805069397964581
Baldy Basin,06203,Baldy Seeding,01,0.47227662818663946,0.043722049,0.026664542848040818,0.45733678008020295
Baldy Basin,06203,McDevitt,05,0.33384163307771764,0.017431393,0.053156175226596526,0.5955707985944032
McDevitt Creek,06204,Upper McDevitt,07,0.2674530052839975,0.010333868669126679,0.088388722,0.6338244044391297
McDevitt Creek,06204,Upper Muddy,03,0.38552906857730473,0.028790004717394374,0.042981768,0.5426991583913016
McDevitt Creek,06204,Lower Muddy,01,0.28186538711932996,0.021547612,0.014563914195807685,0.6820230870791953
McDevitt Creek,06204,Dipping Vat,06,0.2657188658278321,0.044792293,0.034005593,0.655483249
McDevitt Creek,06204,McDevitt Riparian,05,0.14501054111279063,0.004977387,0.006264562,0.8437475101731957
McDevitt Creek,06204,Middle Muddy,02,0.25861096588396587,0.019709326,0.026774529878669396,0.6949051777940376
McDevitt Creek,06204,North McDevitt,04,0.25405366025457166,0.032401621,0.009645023,0.7038996951865661
Grouse Creek,06205,McNutt,08,0.32783641849320166,0.009629733,0.040519664,0.6220141848305668
Grouse Creek,06205,Bull Creek,07,0.24367349449424572,0.021512708930015206,0.015131260365457776,0.7196825362102812
Grouse Creek,06205,Grouse Creek,04,0.3472888000681452,0.015243485926384203,0.060436182,0.5770315320656835
Grouse Creek,06205,Trail Creek,05,0.35051131753774883,0.009739358,0.052631511,0.5871178139652862
Grouse Creek,06205,Poison Gulch,06,0.28921931475076024,0.017894623294786794,0.071083115,0.621802947
Grouse Creek,06205,Airstrip,01,0.5223913764630516,0.050012615,0.018312541,0.40928346712844155
Grouse Creek,06205,Upper Reservoir,02,0.3306478867986959,0.052114936438346075,0.088870035,0.5283671412910826
Grouse Creek,06205,North Basin,09,0.3576997575092019,0.012743094,0.025444108050023142,0.6041130403124485
Grouse Creek,06205,Lower Reservoir,03,0.2486745756182588,0.019615545332892625,0.050773764,0.6809361153033027
Ryegrass/North Hayden,06207,Dry Creek/Lake Creek,03,0.33192049396855017,0.012364065980000848,0.016899123403992133,0.6388163166474569
Ryegrass/North Hayden,06207,Ryegrass,01,0.2901602847577329,0.017444547,0.010297696,0.6820974725431395
Ryegrass/North Hayden,06207,Bear Creek,04,0.36705541525143875,0.015685580072304146,0.10105774007466524,0.516201265
Ryegrass/North Hayden,06207,Ryegrass Upper,02,0.5574624801760344,0.006754434,0.003951895,0.4318311907505467
Roostercomb,06208,Roostercomb,01,0.3287588102691197,0.036378028811527977,0.010667673443142794,0.6241954874762096
Roostercomb,06208,Meadow Creek,02,0.31367116955166424,0.025184222878946724,0.045275968,0.6158686394472805
Little Sawmill/South Hayden,06209,Meadow Mountain,06,0.4042734746688349,0.012505579490384661,0.016803185,0.5664177603811023
Little Sawmill/South Hayden,06209,Indian Caves,02,0.4505776830077376,0.025906638898065115,0.024422975999741595,0.49909270209445555
Little Sawmill/South Hayden,06209,Zeph Creek,07,0.4005602783979688,0.02472457,0.059396550223248856,0.5153186016529483
Little Sawmill/South Hayden,06209,Mill Creek,05,0.3888022134745179,0.018720245301569762,0.1014619340541584,0.4910156071697538
Little Sawmill/South Hayden,06209,Bergreen Gulch,01,0.4969941464741533,0.006831755,0.011393084727306307,0.48478101348104574
Little Sawmill/South Hayden,06209,Antone,04,0.37061426384700086,0.015650258192917668,0.014589789051352851,0.5991456889087285
Little Sawmill/South Hayden,06209,Beds,08,0.37868921014110346,0.016040893093999573,0.012504146,0.5927657507925693
Little Sawmill/South Hayden,06209,Mill Creek Flat,03,0.33488238900562883,0.004998676,0.019860062057305446,0.6402588731882997
Mill Creek,06210,Mill Creek,01,0.4194359147494951,0.026998494,0.006393252,0.5471723391370985
Walters,06211,Ferry Creek,02,,,,
Walters,06211,Walters,01,0.23363898551134238,0.008354759,0.036166728,0.7218395275764824
Big Springs,06213,Big Spring,01,0.29568905879840873,0.010397803077715444,0.027492659703631447,0.6664204784202443
Everson Creek,06215,Everson Creek,01,0.299953272,0.012738819124437726,0.033082010212365176,0.6542258990113641
Tendoy Grave,06217,Tendoy Grave,01,0.13881799282559634,0.00882969,0.022871865988034982,0.829480451
Dump,06219,Dump,01,,,,
Milk Creek,06223,Milk Creek,01,0.9950854896223827,0.00491451,,
Timber Creek,06224,Upper,02,0.2765992815655614,0.011447499968949993,0.069933856,0.6420193623769083
Timber Creek,06224,Lower,01,0.229461907,0.014369393441187752,0.029362063,0.7268066366680047
Leadore Hill,06225,Upper,02,0.24526293962267076,0.018415231044819513,0.049704641721944616,0.686617188
Leadore Hill,06225,Lower,01,0.4312572237015614,0.023928087,0.034674329,0.5101403606425619
Sandy Creek,06226,Sandy Creek,01,0.25068435054881616,0.025843912415663726,0.029629238,0.6938424989792058
Kenney Creek,06227,Kenney Creek,01,0.24070345593218942,0.020125647751689065,0.035968632,0.7032022640912557
Rattlesnake,06228,Cliff,02,0.2711129030220786,0.020593683591272203,0.041922586,0.6663708271345199
Rattlesnake,06228,Rattlesnake Draw,03,0.27616919141086366,0.02461085,0.038302826,0.6609171331865514
Rattlesnake,06228,Powerline,01,0.7881850232894417,0.098946885,0.010279764,0.1025883274399894
Pritchard Gulch,06233,Upper Pritchard,03,0.23035060745165606,0.012791865917672734,0.059844606982002495,0.6970129196486687
Pritchard Gulch,06233,Lower Pritchard,01,0.24239226805539923,0.003602402,0.052954566,0.7010507646768301
Pritchard Gulch,06233,Middle Pritchard,02,0.1629143049408589,0.011179358,0.016253959,0.8096523784809498
Big Dry Canyon,06234,Middle,02,0.26582523750285514,0.015202654268349873,0.049129592,0.669842516
Big Dry Canyon,06234,Lower,01,0.29812327192192833,0.016943913391068408,0.095422598,0.589510217
Napo Canyon,06235,Napo Canyon,01,0.2991509403865654,0.024367762775772222,0.065968088,0.6105132083535683
Napo Canyon,06235,East Side,04,0.28241500328520713,0.012240567156236448,0.099580443,0.6057639861469638
Napo Canyon,06235,Napo Flats,02,0.32671014712573937,0.11679053541635066,,0.5564993174579099
Napo Canyon,06235,Little Dry,03,0.3494442506671186,0.040891446,0.029542861604918935,0.5801214420307755
Yearian Creek,06236,Lower Reese,02,0.21230867033470358,0.008866984,0.018139557281756924,0.7606847881798987
Yearian Creek,06236,Dump,01,,,,
Yearian Creek,06236,Upper Yearian,05,0.4015124832046504,0.03637443,0.083384631,0.47872845610654774
Yearian Creek,06236,Reservoir,04,0.2482311857609709,0.012282651376053583,0.037682111,0.7018040513924224
Yearian Creek,06236,Ramsey MTN.,03,0.18936305640606885,0.014237706,0.016567037,0.7798322002735575
Yearian Creek,06236,Upper Reese,06,0.3333756900728252,0.034993322,0.059211815189132204,0.5724191727110369
Yearian Creek,06236,South Fork,08,0.2525704291528148,0.011728886741151714,0.023120227,0.7125804572739394
Yearian Creek,06236,Peterson Creek,07,0.4595169064518874,0.031998661,0.088022785,0.4204616477484097
Yearian Creek,06236,Stone Quarry,09,0.2280418759179026,0.016734126034798093,0.012247490843880538,0.7429765072034187
Lower Reese Creek,06237,Lower Reese Creek,01,,,,
Cedar Gulch,06238,Cedar Gulch,03,0.5199283243162516,0.029698435,0.032785959,0.41758728136149037
Cedar Gulch,06238,Middle,02,0.4177494363566014,0.043461123,0.034743196,0.5040462450521609
Cedar Gulch,06238,Lower,01,0.3514811775261406,0.015491025679186627,0.009045418,0.6239823787796965
Little Eightmile,06239,Little Eightmile,01,0.5381883333727346,0.051681244,0.018304711930751325,0.39182571032065594
Mollie Gulch,06240,Mollie Gulch,01,0.3882361189860957,0.026343666512756617,0.022465862,0.562954353
Jakes Canyon,06241,South,02,0.3415791386671743,0.057067434556974286,0.022554599323437462,0.5787988274524141
Jakes Canyon,06241,North,01,,,,
Turner,06242,Turner,01,,,,
NEF 3,06243,NEF 3,01,0.3142460977167968,0.009766873,0.032655577,0.6433314523815364
South Gulch,06248,South Gulch,01,0.2495444649902518,0.021245827,0.066507452,0.6627022558347864
Freestrip,06301,Bell Field,02,0.34342020208277607,5.828676376685657E-4,0.003584746,0.6524121838010327
Freestrip,06301,Frank Hall,03,0.43500583568588885,0.005548433,0.035031243,0.5244144882307767
Freestrip,06301,Switchback,04,0.5265492584745763,,0.017859507415254237,0.45559123411016944
Freestrip,06301,Freestrip,01,0.5081764401797777,9.127818634940296E-4,0.00939164,0.48151913780489186
Leadore,06302,South,02,0.24250252420748847,0.007286662,0.047628612,0.702582202
Leadore,06302,Middle,03,,,,
Leadore,06302,North,01,,,,
Leadville,06303,Canyon Creek,01,0.21549058013633188,0.017854715,0.006119547,0.760535158
Leadville,06303,Lower,03,0.5081996434937611,0.10089126559714795,0.035258467,0.355650624
Leadville,06303,Upper,02,0.31757379598395935,0.022431566317158837,0.042528455018181206,0.6174661826807006
Hawley Creek,06304,Hawley Creek,01,0.33273182503602144,0.012809575126157798,0.018047149,0.6364114511430257
Hawley Creek,06304,Eighteenmile,02,0.33294794157419066,0.017092186355704725,0.012169807928205838,0.6377900641418988
Tex Creek,06306,Tex Creek,01,0.5574556395213168,0.018643068,0.022797785807684504,0.40110350617270324
Powderhorn,06307,Powderhorn,05,0.29859219229913053,0.015236958666649363,0.042313179,0.6438576696042261
Powderhorn,06307,Center Field,07,0.7414376223874843,0.005979697,0.001383216,0.25119946515652075
Powderhorn,06307,Steer,08,0.17475782724787367,0.001583808,0.007005076,0.8166532890446081
Powderhorn,06307,Winter Range,06,0.3923430623229464,0.019768213,0.022151272,0.5657374524402671
Powderhorn,06307,10 Mile,02,0.3317841310750905,0.013172049840188556,0.027888516334926634,0.6271553027497943
Powderhorn,06307,Carltons Field,01,0.42875779920589907,0.016364152,,0.5548780487804879
Powderhorn,06307,Clear Creek WSA,03,0.31523016766875644,0.006788126,0.032949925854699615,0.6450317807650744
Powderhorn,06307,18 Mile Flat,04,0.27884165876116146,0.001855419,0.003888423,0.7154144991691449
Chamberlain Creek,06308,18 Mile,04,0.35347128360537367,0.016005426486505436,0.027882116377072573,0.6026411735310483
Chamberlain Creek,06308,SO. 18 Mile,02,0.2483741051640347,0.001953203,0.009817433,0.7398552589700199
Chamberlain Creek,06308,NO. 18 Mile,03,0.4132552322726055,0.008519895,0.047160639104454116,0.5310642338646001
Chamberlain Creek,06308,Big Bend,05,,,,
Chamberlain Creek,06308,McGinty,01,0.6060011392511006,1.9908453616959747E-4,2.0721043560509124E-4,0.3935925657771248
Center Ridge,06309,B,02,0.7800463709855153,0.001458482,5.50104466954062E-5,0.2184401364682239
Center Ridge,06309,E,05,,,,
Center Ridge,06309,C,03,0.24949736696742802,9.356493016299442E-4,0.007078633,0.742488351
Center Ridge,06309,D,04,,,,
Center Ridge,06309,A,01,0.2974965918221657,9.507813267821929E-4,0.003278373,0.6982742534699283
Spring Canyon,06310,Shearing Corral,01,0.8547235226269401,0.025073999271443576,0.00171659,0.11848588777630105
Spring Canyon,06310,Windmill,05,,,,
Spring Canyon,06310,Gilmore,02,0.4118834018622619,0.013884263916181895,0.04461229,0.5296200444391825
Spring Canyon,06310,Coal Kiln,03,0.2079752795762213,0.023906219344712567,,0.768118501
Spring Canyon,06310,Lemhi Union,04,0.734360674,0.033606037,0.010100450364220725,0.2219328383021168
Cottonwood,06311,Jump Creek,04,0.16846657577298998,1.1747787066750127E-4,0.001391061,0.8300248854531668
Cottonwood,06311,North Side,03,0.23377445983777134,9.888019524800782E-4,0.002554016,0.7626827219869361
Cottonwood,06311,Flat,01,0.21213458665180174,7.391626386884449E-4,0.002449622,0.7846766290722035
Cottonwood,06311,Shears Creek,05,0.31840937692416205,0.00473487,0.012183624887251242,0.6646721284358401
Smelter Gulch,06312,North Smelter,02,0.33943812123630296,0.009726836,0.022743751081364453,0.6280912915939464
Smelter Gulch,06312,South Smelter,01,0.35945537616501805,0.028852594461895826,0.076198046,0.5354939831182023
Smelter Gulch,06312,State Section,03,,,,
Indian Head,06313,Indian Head,01,0.9630970771344135,0.028129973,0.008321002,4.51947401327456E-4
Mammoth/Sawmill,06314,Mammoth/Sawmill,01,0.6067668365735865,0.004282413,0.013097929388484211,0.3758528206295809
Coal Kiln,06315,Coal Kiln,01,,,,
Purcell Creek,06316,Purcell Creek,01,0.539958258,0.094984243,0.225232107,0.1398253924867722
Nez Perce,06317,Lower Riparian,03,0.4439170701757639,0.001749043,0.008629323,0.5457045642624534
Nez Perce,06317,Gilmore,04,0.3605102473747805,0.012025824845919058,0.050562778,0.5769011493305217
Nez Perce,06317,Negro Green,02,,,,
Nez Perce,06317,Queenie,01,0.7037075263758299,0.001101677,0.003385291,0.2918055053699941
Nez Perce,06317,Upper Nez Perce,06,,,,
Nez Perce,06317,Nez Perce,05,0.2772681828755109,0.083694969,0.22989636009599304,0.4091404877297661
Bull Creek,06333,Bull Creek,01,0.35336311630905276,0.013932385893590126,0.012207599016710721,0.6204968987806465
Bull Creek,06333,Ellsworth,02,0.9218720817665855,0.001225833,0.002173547,0.074728537
Boundary,12032,Boundary,01,,,,
Camp Creek,14401,Camp Creek,01,0.18815783313272377,0.010325534553334738,0.032376599464191434,0.7691400328497501
Second Creek,14402,Second Creek,01,0.19039689527215656,0.015717205295117706,0.009480202,0.784405698
Fenced Pasture,14403,Fenced,01,0.4322658683359034,0.036523632,0.1311439716955457,0.40006652756357935
Iron/Lime Creek,14405,Lime Creek,08,0.22097993672003982,0.035066906648054806,0.021156626,0.7227965306231636
Iron/Lime Creek,14405,Upper Cabin Creek,06,0.34391163195314145,0.013287397072023463,0.022307714,0.6204932565321374
Iron/Lime Creek,14405,Deer Creek,03,0.1516629457596094,0.010286859146094549,0.004875462,0.8331747329557219
Iron/Lime Creek,14405,Iron Creek,01,0.18890426217220102,0.010935178,0.010898712557248322,0.7892618477251168
Iron/Lime Creek,14405,Lower Cabin Creek,07,0.16845667267307032,0.013257846055293449,0.009835741,0.8084497397971817
Iron/Lime Creek,14405,Twin Peaks,05,0.21071540720310164,0.017031489826703095,0.031784549,0.7404685543192946
Iron/Lime Creek,14405,Lower Iron Creek,02,0.1901567935660318,0.010146749795191727,0.011638389586717025,0.7880580670520594
Iron/Lime Creek,14405,Slide Creek,04,0.19119287232260057,0.005049192,0.022349356656415274,0.7814085794369338
Poison Creek,14406,Big Hill,04,0.1733529719050132,0.009808842,0.013201614433007693,0.8036365716353577
Poison Creek,14406,North Poison Creek,02,0.22180925514085048,0.031457224962356346,0.012747130862702806,0.7339863890340904
Poison Creek,14406,North Fork McKim,03,0.13932610289379718,0.012386879907170393,0.014220061979988515,0.834066955
Poison Creek,14406,Poison Creek,01,0.22611612754244365,0.016843437991788147,0.032904576,0.724135859
Cabin Creek,14407,Ezra/Ringle,03,0.2370248033420127,0.010535272643205681,0.023244997251334786,0.7291949267634468
Cabin Creek,14407,Shep Creek,02,0.22350604163729898,0.025598889616398467,0.025116348,0.7257787207838797
Cabin Creek,14407,Nipple Peak,01,0.16841149094492303,0.014027335,0.027209187466072933,0.7903519861585031
Findley Basin,14408,Findley Basin,01,,,,
Allison Creek,14409,McKim Creek,01,0.11497607262052166,0.005240823,0.011674721373329424,0.8681083830909816
Allison Creek,14409,Cow Creek,04,0.3372279852210547,0.003953886,0.019554707,0.6392634221106643
Allison Creek,14409,Ennis Gulch,08,,,,
Allison Creek,14409,Allison Creek,02,0.19859471927866076,0.004725245,0.020267683940262845,0.7764123515990176
Allison Creek,14409,Cronks Canyon,06,,,,
Hat Creek,14410,Dry Gulch,01,0.10274966461940004,0.009372405,0.02744189,0.8604360404099402
Hat Creek,14410,Overturf,05,0.17174634325610325,0.018361088,0.018890938,0.7910016304729373
Hat Creek,14410,Park Creek,03,,,,
Hat Creek,14410,Bighorn,07,,,,
