ALLOT_NAME,ALLOT_NO,PAST_NAME,PAST_NO,herb,upland,water,woody
Cedar Gulch,06238,Cedar Gulch,03,0.065222447,0.037673601,0.21356330209490174,0.6835406499161297
Cedar Gulch,06238,Middle,02,0.14716189990151077,0.037315974989904764,0.134090508,0.6814316169947046
Cedar Gulch,06238,Lower,01,0.045454223,0.018800374,0.011298041250658107,0.9244473619787309
Little Eightmile,06239,Little Eightmile,01,0.066822755,0.026181466100671485,0.001908524,0.9050872552653676
Mollie Gulch,06240,Mollie Gulch,01,0.10584112359875483,0.031952878385652056,0.021218749,0.8409872492176543
Jakes Canyon,06241,South,02,0.096921696,0.11254595575425991,0.003708514,0.7868238337203043
Jakes Canyon,06241,North,01,,,,
Turner,06242,Turner,01,,,,
NEF 3,06243,NEF 3,01,0.040519470782641225,0.009391678,0.003146439,0.9469424115627835
South Gulch,06248,South Gulch,01,0.12318151763144677,0.11121648974208143,0.092809171,0.6727928218829252
Freestrip,06301,Bell Field,02,0.20594960971926496,0.014024402260634762,0.005158767,0.7748672205599415
Freestrip,06301,Frank Hall,03,0.35280308670878124,0.14899327170491367,0.007145136,0.49105850606092405
Freestrip,06301,Switchback,04,0.18156346315494537,0.2992901839917811,,0.5191463528532736
Freestrip,06301,Freestrip,01,0.3058235394065297,0.020125959,0.001882659,0.6721678426859191
Leadore,06302,South,02,0.076153064,0.035591139,0.044731254,0.8435245425836891
Leadore,06302,Middle,03,,,,
Leadore,06302,North,01,,,,
Leadville,06303,Canyon Creek,01,0.020816943465928342,0.013243229,0.00327676,0.9626630675448711
Leadville,06303,Lower,03,,1,,
Leadville,06303,Upper,02,0.021365607536703798,0.2613149180553095,0.1693897352392369,0.5479297391687499
Hawley Creek,06304,Hawley Creek,01,0.2312434455730528,0.1902337971060602,0.023426919819923352,0.5550958375009636
Hawley Creek,06304,Eighteenmile,02,0.028374540124599296,0.031394002,0.003939411,0.9362920467418113
Tex Creek,06306,Tex Creek,01,0.074837714,0.45270386991021017,0.057424845583634344,0.41503357044418937
Powderhorn,06307,Powderhorn,05,0.15531495138955476,0.09867094,0.012325665191218716,0.7336884435732066
Powderhorn,06307,Center Field,07,0.46149256652858106,0.5376661214764179,,8.413119950010636E-4
Powderhorn,06307,Steer,08,0.24136334759182507,0.001034699,4.299237401416434E-5,0.7575589615314124
Powderhorn,06307,Winter Range,06,0.1972201527540437,0.092355015,0.024807053392174996,0.6856177792694242
Powderhorn,06307,10 Mile,02,0.14180524191611021,0.14615564791236255,0.011865600826406574,0.7001735093451206
Powderhorn,06307,Carltons Field,01,0.080603347,0.24958755597454627,,0.669809097
Powderhorn,06307,Clear Creek WSA,03,0.1578419975527881,0.038948006,0.035673443,0.7675365531815644
Powderhorn,06307,18 Mile Flat,04,0.33034027836179486,0.045912361565486566,0.001165773,0.6225815871462257
Chamberlain Creek,06308,18 Mile,04,0.11023528116976095,0.05005654,0.014025340442681996,0.8256828388513331
Chamberlain Creek,06308,SO. 18 Mile,02,0.14146917354447872,0.010487844197720732,0.016738791,0.8313041913561944
Chamberlain Creek,06308,NO. 18 Mile,03,0.141246165,0.074366418,0.033450939,0.7509364780817774
Chamberlain Creek,06308,Big Bend,05,,,,
Chamberlain Creek,06308,McGinty,01,0.27823905099204427,0.004341955,,0.717418994
Center Ridge,06309,B,02,0.6963302967831367,0.023475998,,0.2801937048849103
Center Ridge,06309,E,05,,,,
Center Ridge,06309,C,03,0.23157675829634242,0.13781406805691956,0.00209086,0.6285183139914768
Center Ridge,06309,D,04,,,,
Center Ridge,06309,A,01,0.2920202677441511,0.001942243,2.642974954183739E-5,0.7060110591584826
Spring Canyon,06310,Shearing Corral,01,0.6425087995652224,0.032426557,0.001831668,0.3232329751234491
Spring Canyon,06310,Windmill,05,,,,
Spring Canyon,06310,Gilmore,02,0.056052027929081365,0.31300198508839805,0.097134775,0.5338112119912034
Spring Canyon,06310,Coal Kiln,03,0.1183642920323875,0.8816357079676125,,
Spring Canyon,06310,Lemhi Union,04,0.5670498889566127,0.11615768861612613,,0.3167924224272612
Cottonwood,06311,Jump Creek,04,0.051328591241489384,0.002549225,5.877269479700756E-4,0.9455344572161049
Cottonwood,06311,North Side,03,0.043838474,6.864032529372063E-4,0.004554351,0.9509207714757769
Cottonwood,06311,Flat,01,0.045570258,0.001486386,,0.9529433560934768
Cottonwood,06311,Shears Creek,05,0.055467836,0.020514794,0.005390224,0.9186271463820773
Smelter Gulch,06312,North Smelter,02,0.099996223,0.015773965425890362,0.007268594,0.8769612177024221
Smelter Gulch,06312,South Smelter,01,0.10956567888136162,0.20555917900799897,0.10961720004367906,0.5752579420669605
Smelter Gulch,06312,State Section,03,,,,
Indian Head,06313,Indian Head,01,0.4515531443928852,0.15635324202089035,0.082011461,0.31008215248447757
Mammoth/Sawmill,06314,Mammoth/Sawmill,01,0.39263674803906756,0.056220519,0.005104442,0.5460382903731957
Coal Kiln,06315,Coal Kiln,01,,,,
Purcell Creek,06316,Purcell Creek,01,,,,
Nez Perce,06317,Lower Riparian,03,0.22215888167510298,0.009296217,2.837737254649854E-4,0.7682611273156501
Nez Perce,06317,Gilmore,04,0.009818527,0.4307140386471528,0.19578915209241674,0.36367828273793296
Nez Perce,06317,Negro Green,02,,,,
Nez Perce,06317,Queenie,01,0.4561364169587846,0.044067132377814004,8.626998571903816E-4,0.49893375080621083
Nez Perce,06317,Upper Nez Perce,06,,,,
Nez Perce,06317,Nez Perce,05,0.1334802896879039,0.15998638336156207,0.03609245,0.6704408766622824
Bull Creek,06333,Bull Creek,01,0.13155244058903529,0.15038860388698225,0.046333936,0.6717250194137596
Bull Creek,06333,Ellsworth,02,0.9700775890576406,0.005930998,,0.023991413438221715
Boundary,12032,Boundary,01,,,,
Camp Creek,14401,Camp Creek,01,0.18055905477519824,0.081442264,0.028436775110156992,0.7095619056579378
Second Creek,14402,Second Creek,01,0.044932312827554305,0.039196484,0.038890408,0.8769807948921734
Fenced Pasture,14403,Fenced,01,0.33188909600819516,0.41723344584949706,0.056190908022234524,0.1946865501200732
Iron/Lime Creek,14405,Lime Creek,08,0.11951844710838272,0.128001806,0.09594024,0.6565395077832025
Iron/Lime Creek,14405,Upper Cabin Creek,06,0.13902367667503823,0.3422991356545118,0.016127420531730698,0.5025497671387192
Iron/Lime Creek,14405,Deer Creek,03,0.10962840507061762,0.10246387469986615,0.006150274,0.7817574465835846
Iron/Lime Creek,14405,Iron Creek,01,0.14609098973395843,0.10075280070428277,0.011633316,0.7415228935958806
Iron/Lime Creek,14405,Lower Cabin Creek,07,0.15383747441866502,0.10362882761231029,0.019875292,0.7226584059723322
Iron/Lime Creek,14405,Twin Peaks,05,0.13664111237481322,0.11289325569462051,0.034121224,0.7163444077862712
Iron/Lime Creek,14405,Lower Iron Creek,02,0.11090254123917453,0.12434251948041208,0.080394205,0.684360734
Iron/Lime Creek,14405,Slide Creek,04,0.082733054,0.10609557694994212,0.06397115,0.7472002185561596
Poison Creek,14406,Big Hill,04,0.0647238,0.028841279742586993,0.026331976,0.8801029444599655
Poison Creek,14406,North Poison Creek,02,0.095314562,0.10167911682251098,0.016409827787354822,0.7865964930609975
Poison Creek,14406,North Fork McKim,03,0.046405079457374446,0.052824188,0.006697924,0.8940728082713039
Poison Creek,14406,Poison Creek,01,0.10795641487799668,0.070649528,0.067514516,0.753879541
Cabin Creek,14407,Ezra/Ringle,03,0.14797098658841137,0.14785725323577514,0.038074536,0.6660972242337084
Cabin Creek,14407,Shep Creek,02,0.11028124994889964,0.25954029905276677,0.071038161,0.5591402904562085
Cabin Creek,14407,Nipple Peak,01,0.077681234,0.11769444332347899,0.047215056,0.7574092662263151
Findley Basin,14408,Findley Basin,01,,,,
Allison Creek,14409,McKim Creek,01,0.032575105556910816,0.013264938162467509,0.005046622,0.9491133344730145
Allison Creek,14409,Cow Creek,04,0.17437824738668797,0.5287207606842873,0.095373052,0.20152794036103744
Allison Creek,14409,Ennis Gulch,08,,,,
Allison Creek,14409,Allison Creek,02,0.058453636868406496,0.071928096,0.007401444,0.8622168239866741
Allison Creek,14409,Cronks Canyon,06,,,,
Hat Creek,14410,Dry Gulch,01,0.030631279,0.072621726,0.057665766074729605,0.8390812289315857
Hat Creek,14410,Overturf,05,0.097344243,0.015086704900380858,0.002014247,0.8855548046556017
Hat Creek,14410,Park Creek,03,,,,
Hat Creek,14410,Bighorn,07,,,,
