ALLOT_NAME,ALLOT_NO,PAST_NAME,PAST_NO,herb,upland,water,woody
Muleshoe,00360,Lower Cow Creek,08,0.006702878,0.054297676,0.029436440264407365,0.9095630058229129
Muleshoe,00360,Upper Pattee,14,0.002143057,0.10510859160860496,0.005344384,0.8874039673906209
Muleshoe,00360,Rattlesnake,02,0.018679789,0.082843603,0.009214267,0.8892623404332165
Muleshoe,00360,Tendoy Spring,01,0.008850473,0.047418050224783875,0.003235247,0.9404962295018704
Muleshoe,00360,Great White Sharkey,05,0.001988236,0.048050760143427386,0.030580928288694405,0.9193800758406795
Muleshoe,00360,Sharkey Flats,06,0.002299403,0.050844852,0.049264924396528895,0.8975908200231277
Muleshoe,00360,Buffalo Basin,17,0.015233912499174551,0.062458669,0.12134766040996439,0.8009597578794735
Muleshoe,00360,Agency Riparian,16,0.011872574826593612,0.027908470149977747,0.017963034414097946,0.9422559206093307
Muleshoe,00360,Lower Warm Springs,11,0.017792272380468495,0.02691054,0.001591418,0.9537057696751332
Muleshoe,00360,Lower Pattee,12,0.001312595,0.030652587526183026,0.007706492,0.9603283253012257
Muleshoe,00360,Copper Queen,04,0.003355261,0.055848837,0.11155709688888055,0.829238805
Muleshoe,00360,Middle Warm Springs,15,0.003807074,0.043801811,0.007400789,0.9449903250343069
Muleshoe,00360,Middle Pattee,13,0.004172179,0.080832958,0.010787655321250434,0.9042072077621733
Muleshoe,00360,Gould Basin,03,0.003403409,0.045340417,0.045879206960871076,0.9053769676828073
Muleshoe,00360,Railroad Tanker,10,0.002761901,0.059121853850150584,0.055692832,0.8824234133597654
Muleshoe,00360,Pattee Riparian,09,0.002666961,0.049264230762239125,0.031367907,0.9167009007118399
Muleshoe,00360,Upper Cow Creek,07,0.013164637,0.074782082,0.008514567,0.9035387142041101
Muleshoe,00360,Lewis and Clark,18,0.003613507,0.054556885,0.12447368507218154,0.817355923
Two Dot,00431,Deer Park,03,0.002289051,0.089298156,0.011413574159466654,0.8969992194499302
Two Dot,00431,State Section,01,,,,
Two Dot,00431,Lee Creek,04,0.018296665012168797,0.062856314,0.002640497,0.9162065239328097
Two Dot,00431,Leadore Hill East,02,0.2426043778747838,0.12124935688989451,0.014585871673069906,0.6215603935622517
Tower Creek,06101,Tower Creek,01,0.009415797,0.26871072724506123,0.2558345651024589,0.46603891038096734
Badger Springs,06102,Lower,02,0.020079931604827024,0.2677382825340779,0.24617566211720965,0.4660061237438854
Badger Springs,06102,East,04,0.003218873,0.11780125682138719,0.067742222,0.8112376482330876
Badger Springs,06102,Goldstar,03,0.013970338633296107,0.25167237773491274,0.244272917,0.4900843666054921
Badger Springs,06102,Upper,01,0.010825731981432657,0.2327984156947997,0.16562779564472155,0.5907480566790461
Diamond Moose,06103,Bob Moore Creek,01,0.015144729745770953,0.051668754,0.021521373968919122,0.9116651421201262
Diamond Moose,06103,Bird Creek,03,0.005154276,0.13833641239318759,0.090024023,0.7664852884057501
Diamond Moose,06103,Deriar Creek,02,0.002683879,0.1461661150524798,0.005655709,0.8454942968815502
Diamond Creek,06104,Diamond Creek,01,0.001470955,0.19285973828530434,0.021070259036468825,0.7845990477485533
Freeman Creek,06105,Big Draw/Deer Spring,01,3.167456494249989E-4,0.11110154361476848,0.023000812770481986,0.8655808979653246
Freeman Creek,06105,Basin,03,0.00229473,0.077058296,0.073061525,0.8475854502630181
Freeman Creek,06105,Short Canyon,04,0.003208828,0.071320921,0.060352938,0.8651173133504283
Freeman Creek,06105,Middle Ridge,02,0.001327227,0.040390648361838886,0.03458218,0.9236999445352596
South Carmen Creek,06106,South Cottonwood,08,0.001801488,0.2744151382816041,0.15748649556283978,0.5662968781042391
South Carmen Creek,06106,Pond Basin,06,0.003746708,0.22810469010992165,0.09478149,0.673367112
South Carmen Creek,06106,Barrel Spring,05,0.015863734013291306,0.15787292396927993,0.051837997,0.774425345
South Carmen Creek,06106,North Cottonwood,04,0.002960623,0.26174674863535236,0.052134099895234425,0.6831585287823997
South Carmen Creek,06106,Broad Gulch,02,0.00549937,0.054602112,0.33610546773519967,0.6037930501524202
South Carmen Creek,06106,North Shearing Pen,07,0.005160453,0.24924600937775837,0.11938834323248093,0.6262051945274386
South Carmen Creek,06106,Shearing Pen,03,0.00276728,0.3544498342733956,0.14320347285315993,0.49957941327409705
South Carmen Creek,06106,Seeding,01,0.001768856,0.4279451446646458,0.014886134252675823,0.5553998654282365
Fenster Creek,06108,Fenster Creek,01,6.768413165688541E-4,0.11160382096609703,0.021163478036288312,0.8665558596810458
Kirtley Creek,06109,Upper Kirtley Creek,02,0.001488212,0.044962247,0.021681130240464284,0.93186841
Kirtley Creek,06109,Lower,01,0.00163057,0.18094451018253496,0.037055165,0.7803697539968415
Geertson Creek,06110,Geertson Creek (B),02,9.348074077644521E-5,0.5134400474414759,0.063068827,0.42339764516171435
Geertson Creek,06110,Gary Creek (E),05,0.003388789,0.06546243,0.066364375,0.8647844062675315
Geertson Creek,06110,Seeding (A),01,,,,
Geertson Creek,06110,Kirtley Creek (C),03,2.667984663886716E-4,0.46257479714199357,0.047846178,0.48931222618367815
Geertson Creek,06110,D Bolton,04,0.001594752,0.071883617,0.053508768,0.8730128630447758
Chipps Creek,06112,Chipps Creek,01,0.005592524,0.1433972171945753,0.059111142,0.7918991160466723
Bohannon Creek,06113,Middle,02,0.002704651,0.059435187,0.056645436,0.8812147270056522
Bohannon Creek,06113,North,01,8.261432478766634E-4,0.12694115273448664,0.053465631494561607,0.8187670725230751
Bohannon Creek,06113,South,03,0.0013451,0.064344464,0.050871755,0.8834386812286804
