ALLOT_NAME,ALLOT_NO,PAST_NAME,PAST_NO,herb,upland,water,woody
South Carmen Creek,06106,Shearing Pen,03,0.023174073,0.2950625052574444,0.052254317941120794,0.6295091040363207
South Carmen Creek,06106,Seeding,01,,0.7396617837733455,0.085243731,0.1750944853651135
Fenster Creek,06108,Fenster Creek,01,0.12339067250361058,0.098406642,0.035998546,0.7422041394347756
Kirtley Creek,06109,Upper Kirtley Creek,02,0.15371611920394404,0.47057931355037347,0.034063736536505296,0.34164083070917717
Kirtley Creek,06109,Lower,01,0.1126970009347743,0.12241986625687971,0.089757905,0.6751252280411354
Geertson Creek,06110,Geertson Creek (B),02,0.028163351,0.6105322657715933,0.070900784,0.2904035989417618
Geertson Creek,06110,Gary Creek (E),05,0.22534879592471788,0.38849171499438256,0.046464907,0.3396945820434183
Geertson Creek,06110,Seeding (A),01,,,,
Geertson Creek,06110,Kirtley Creek (C),03,0.069716221,0.3571288056748093,0.018715453363728585,0.5544395200018515
Geertson Creek,06110,D Bolton,04,0.19722830779211084,0.35190514869877215,0.088252855,0.36261368847772707
Chipps Creek,06112,Chipps Creek,01,0.14882361372043953,0.2351787104646435,0.049487324,0.5665103523077217
Bohannon Creek,06113,Middle,02,0.2597114389563497,0.35924740927935095,0.048833657,0.3322074943900487
Bohannon Creek,06113,North,01,0.23096313937212867,0.20599675650496893,0.3155887357308544,0.24745136839204798
Bohannon Creek,06113,South,03,0.1511337570862209,0.3177021718115403,0.06670238,0.46446169110141966
Wimpey Coal Mine,06114,McMurdie,02,0.2610103626943005,0.6136298215313759,,0.12535981577432354
Wimpey Coal Mine,06114,Lower,04,,,,
Wimpey Coal Mine,06114,Upper,03,0.15082050262552202,0.3475542808270366,0.12110124977101981,0.3805239667764215
Wimpey Coal Mine,06114,England,05,0.3457907159716759,,,0.6542092840283241
Wimpey Coal Mine,06114,Coal Mine,01,0.392271941,0.18811671155737547,,0.4196113471712426
Hot Springs,06116,Reservoir,02,0.31359244317622753,0.14494145429499164,0.05081964,0.49064646265866374
Hot Springs,06116,Hot Springs,03,0.1688008788001761,0.1428784732170436,0.009073765,0.6792468833108679
Hot Springs,06116,Seven Mile,04,0.12332452361857899,0.17548694572976853,0.052783419731005164,0.6484051109206472
Hot Springs,06116,Seven Mile ACEC,05,0.077473828,0.078904618,0.042697983235444825,0.8009235714140406
Hot Springs,06116,Clark Spring,01,0.27651349238372025,0.14553031300143787,0.039639609,0.5383165860770137
Perreau Creek,06117,Perreau Creek,01,0.088046179,0.092864723,0.023642414791752386,0.795446684
Joe Moore,06118,Joe Moore,01,0.07729518,0.14337503364986395,0.042172847,0.7371569391966093
Joe Moore,06118,Upper Basco,02,0.2938173226795234,0.15434385194370265,0.009356368,0.5424824577159961
East Fork Wimpey Creek,06119,East Fork Wimpey Creek,01,0.1870612864174235,0.25143193082576704,0.075739035,0.48576774730325817
Pratt Creek,06120,North Turnout,01,0.033544170988338985,0.1846578134836176,0.37842860997032296,0.40336940555772055
Pratt Creek,06120,Pratt Creek,05,0.21486640411577365,0.26251692796443493,0.12119891038787203,0.40141775753191933
Pratt Creek,06120,W. Sandy,04,0.22276594382918735,0.265887634,0.034526384,0.47682003721154836
Pratt Creek,06120,Lower,02,0.17336303126174196,0.30292947056100605,0.022285224966519173,0.5014222732107328
Pratt Creek,06120,Middle,03,0.1360913161379832,0.5331609594080428,0.059637174,0.2711105505455004
Pronghorn,06121,Pronghorn,01,0.17739100331227875,0.18625117546589925,0.066516222,0.5698415991897136
County Road,06122,County Road,01,0.23165312341289987,0.31232012866091086,0.071521077,0.3845056712375149
Baker Creek,06123,High Range,04,0.26114966634806885,0.13542298571363243,0.035468422,0.5679589260306398
Baker Creek,06123,New Seeding,02,0.038527785,0.6967938839029402,0.044933974,0.21974435681261895
Baker Creek,06123,Middle Range,03,0.12009489987509231,0.099084382,0.052998798,0.7278219199648387
Baker Creek,06123,Low Range,01,0.093044505,0.060509256632736416,0.041478996672381196,0.8049672420860811
Williams Creek,06124,Williams Creek,01,0.17461019385069346,0.1706920907104135,0.039815623,0.6148820923707862
Henry Creek,06125,Henry Creek,01,0.20850451951648244,0.1360069193933188,0.026066775,0.6294217856492402
Lake Creek,06126,Lake Creek,01,0.10358267836468878,0.17644412915710087,0.065928109,0.6540450833369649
Ten Mile,06127,Ten Mile,01,0.13057617373644387,0.098135924,0.024613431249774807,0.7466744714937257
Wimpey Creek,06128,W. Side Wimpey Creek,01,0.2275885491209085,0.082052658,0.078132091,0.6122267020397714
Wimpey Creek,06128,E. Side Wimpey Creek,02,0.22309503600859523,0.073799169,0.031247072616151565,0.6718587219716303
Dummy Creek,06129,Dummy Creek,01,0.2626794814741486,0.17138129385724155,0.083932272,0.482006953
Haynes Creek,06201,Cheney Creek,07,0.2858467293541126,0.24252960655720207,0.048918366,0.4227052984491344
Haynes Creek,06201,K Mountain,06,0.1621399428323137,0.42654257659956196,0.067746624,0.34357085641859403
Haynes Creek,06201,Price Creek,04,0.16766832026803422,0.087759644,0.046283870943544136,0.6982881649311303
Haynes Creek,06201,Kadletz Creek,02,0.2529635667244975,0.10523110280777354,0.033338201050474574,0.6084671294172543
Haynes Creek,06201,Withington Creek,03,0.1631656627550556,0.13557442837786887,0.035628266,0.6656316428545603
Haynes Creek,06201,Upper Grade Creek,05,0.12484901668143328,0.2145386136131473,0.029476687,0.6311356825462435
Haynes Creek,06201,Haynes Creek,01,0.19753346053653442,0.081943548,0.035560167,0.6849628245075591
Haynes Creek,06201,Lower Grade Creek,08,0.14602894095604435,0.1453520101873752,0.021311562645796946,0.6873074862107836
Lower Basin,06202,Lower Basin,03,0.2806720510063224,0.30865383882063147,0.061980918,0.34869319178468744
Lower Basin,06202,Seeding,05,0.20352081696002697,0.054634943230966224,,0.7418442398090068
Lower Basin,06202,Baldy Basin/Spray,04,0.12454770058828728,0.3270594305822303,0.094755805,0.45363706417062344
Lower Basin,06202,Native,01,0.286933908,0.084304027,0.090330837,0.5384312283282546
Lower Basin,06202,Grade Creek,02,0.11493669867855981,0.13325453253549394,0.036771968,0.7150368010153236
Baldy Basin,06203,Baldy Basin,04,0.16421960276440664,0.3197339090845425,0.078321203,0.43772528554889273
Baldy Basin,06203,Maybe Seeding,02,,,,
Baldy Basin,06203,South Baldy,06,0.23112363165682975,0.2765650178370756,0.068558048,0.4237533022603481
Baldy Basin,06203,Cherry Spring,03,0.1868443497017258,0.23403027865569412,0.10518323247075301,0.47394213917182687
Baldy Basin,06203,Lower Cherry Springs,07,0.14704437128396639,0.045611363,0.010977088931359897,0.7963671770946209
Baldy Basin,06203,Baldy Seeding,01,0.16737270963802692,0.018036516110207543,0.002428824,0.8121619504076857
Baldy Basin,06203,McDevitt,05,0.12425192206487032,0.6068262411501149,0.025073939431148818,0.24384789735386594
McDevitt Creek,06204,Upper McDevitt,07,0.1969116457699961,0.371047192,0.047744289,0.3842968740084384
McDevitt Creek,06204,Upper Muddy,03,0.13207756051413927,0.18700146000148687,0.093595196,0.5873257830036254
McDevitt Creek,06204,Lower Muddy,01,0.070009635,0.017327524646488287,0.045880858504739545,0.8667819817228443
McDevitt Creek,06204,Dipping Vat,06,0.1369905416486702,0.10365783428167243,0.10848027893059912,0.6508713451390583
McDevitt Creek,06204,McDevitt Riparian,05,0.15193891517962999,0.033741498714842826,0.054057189,0.760262398
McDevitt Creek,06204,Middle Muddy,02,0.13576644235139684,0.074524763,0.017149808577619583,0.7725589863490345
McDevitt Creek,06204,North McDevitt,04,0.095623004,0.10337235458048195,0.15553744869522254,0.6454671931139995
Grouse Creek,06205,McNutt,08,0.23237582694055584,0.300724176,0.019146803636243208,0.447753194
Grouse Creek,06205,Bull Creek,07,0.098386279,0.10174612876218546,0.074718341,0.7251492517177582
Grouse Creek,06205,Grouse Creek,04,0.21446065116464125,0.23100034641559872,0.051257405,0.5032815970673165
Grouse Creek,06205,Trail Creek,05,0.15617590833783423,0.28157125604597555,0.057328118,0.5049247173486925
Grouse Creek,06205,Poison Gulch,06,0.20396177269436433,0.096727696,0.1075640897640656,0.5917464411629172
Grouse Creek,06205,Airstrip,01,0.2063365413493391,0.069927876,0.036488007,0.6872475760577713
Grouse Creek,06205,Upper Reservoir,02,0.021899703,0.2956841694291616,0.24443071000793826,0.4379854174860503
Grouse Creek,06205,North Basin,09,0.27151107434808003,0.40620874352697106,0.025124933056059885,0.297155249
Grouse Creek,06205,Lower Reservoir,03,0.15837769796733203,0.12986055693761828,0.045546603,0.6662151424281468
Ryegrass/North Hayden,06207,Dry Creek/Lake Creek,03,0.32952853296663254,0.2481521720852804,0.054863113132283196,0.367456182
Ryegrass/North Hayden,06207,Ryegrass,01,0.18550705450048754,0.061064358,0.095203852,0.6582247357493182
Ryegrass/North Hayden,06207,Bear Creek,04,0.20006859021766898,0.20862355232391586,0.060386358,0.5309215
Ryegrass/North Hayden,06207,Ryegrass Upper,02,0.17452409118289558,0.5214458338474044,0.090435376,0.21359469914144089
Roostercomb,06208,Roostercomb,01,0.18989110821056568,0.082781681,0.067082334,0.6602448765217028
Roostercomb,06208,Meadow Creek,02,0.1870295810796959,0.15907142608586067,0.094346767,0.5595522256111036
Little Sawmill/South Hayden,06209,Meadow Mountain,06,0.4490774917893528,0.089473537,0.045534425,0.41591454619931395
Little Sawmill/South Hayden,06209,Indian Caves,02,0.11019242060153374,0.11604150651792751,0.010405380594108941,0.7633606922864298
Little Sawmill/South Hayden,06209,Zeph Creek,07,0.24780859037057332,0.2071006926545344,0.028255107748197967,0.5168356092266944
Little Sawmill/South Hayden,06209,Mill Creek,05,0.2602632842433416,0.2008878467784119,0.032973164,0.5058757053219735
Little Sawmill/South Hayden,06209,Bergreen Gulch,01,0.17457531793520692,0.043333594,0.076937322,0.7051537656913314
Little Sawmill/South Hayden,06209,Antone,04,0.10610529489921905,0.42045573763282656,0.025149750442105444,0.4482892170258489
Little Sawmill/South Hayden,06209,Beds,08,0.028058736,0.014091033244888446,0.004856574,0.9529936564917835
Little Sawmill/South Hayden,06209,Mill Creek Flat,03,0.083958187,0.026287947,0.004520794,0.8852330714224628
Mill Creek,06210,Mill Creek,01,0.091364504,0.2279341603053435,0.066436069,0.6142652671755725
Walters,06211,Ferry Creek,02,,,,
Walters,06211,Walters,01,0.084570076,0.042013532,0.020592586,0.8528238056569807
Big Springs,06213,Big Spring,01,0.085402456,0.029134051,0.001073553,0.8843899397312611
Everson Creek,06215,Everson Creek,01,0.093130205,0.048042135,0.005520688,0.8533069720885318
Tendoy Grave,06217,Tendoy Grave,01,0.05241916,0.020738429,0.017353897591697053,0.9094885137003154
Dump,06219,Dump,01,,,,
Milk Creek,06223,Milk Creek,01,,0.8932216697199686,,0.1067783302800314
Timber Creek,06224,Upper,02,0.2362760177766696,0.033454881,0.001600316,0.7286687852235716
Timber Creek,06224,Lower,01,0.055231828,0.030522036752348176,0.003474305,0.9107718303020599
Leadore Hill,06225,Upper,02,0.2442316676394473,0.017864445,0.014590523,0.7233133645811912
Leadore Hill,06225,Lower,01,0.064415911,0.11145728873224799,0.089639776,0.7344870237139178
Sandy Creek,06226,Sandy Creek,01,0.12937910341975692,0.079804928,0.036052338,0.7547636302275791
Kenney Creek,06227,Kenney Creek,01,0.086071526,0.069900171,0.018970926468435213,0.8250573764314846
Rattlesnake,06228,Cliff,02,0.030764225,0.037367144233278464,0.10289536168663607,0.8289732693714096
Rattlesnake,06228,Rattlesnake Draw,03,0.072315515,0.041861282,0.010117196310546828,0.875706006
Rattlesnake,06228,Powerline,01,0.14653655507124697,0.18030557440397466,0.016474796149555493,0.6566830743752229
Pritchard Gulch,06233,Upper Pritchard,03,0.019720060306387566,0.051766659123016326,0.1667750281071931,0.7617382524634029
Pritchard Gulch,06233,Lower Pritchard,01,0.050919697,0.050569335992098285,0.039877747,0.8586332208949102
Pritchard Gulch,06233,Middle Pritchard,02,0.013419599011187437,0.019946465,0.10793769826679157,0.8586962381630523
Big Dry Canyon,06234,Middle,02,0.077086769,0.052197603,0.2168558811711407,0.6538597474362646
Big Dry Canyon,06234,Lower,01,0.10479832028471191,0.066404511,0.051776020871221844,0.7770211477890133
Napo Canyon,06235,Napo Canyon,01,0.032440005,0.074246113,0.14746505651406042,0.7458488253112744
Napo Canyon,06235,East Side,04,0.039935301,0.11186178559181166,0.3249781178561399,0.5232247958295052
Napo Canyon,06235,Napo Flats,02,,1,,
Napo Canyon,06235,Little Dry,03,0.1099964324025961,0.050512406121091376,0.15481230949611174,0.6846788519802006
Yearian Creek,06236,Lower Reese,02,0.049318171,0.024023114462874657,0.006208694,0.9204500207594557
Yearian Creek,06236,Dump,01,,,,
Yearian Creek,06236,Upper Yearian,05,0.26670569973921787,0.12824100502950908,0.051266439815573765,0.5537868554156993
Yearian Creek,06236,Reservoir,04,0.073496783,0.1501246507621943,0.061046259828368005,0.7153323067632645
Yearian Creek,06236,Ramsey MTN.,03,0.10403705264109268,0.042106309844988005,3.7845785921406666E-4,0.8534781796547053
Yearian Creek,06236,Upper Reese,06,0.13488027943376904,0.12861614584139908,0.059728372,0.6767752023793776
Yearian Creek,06236,South Fork,08,0.090606856,0.067013566,0.014401547019549425,0.8279780307488771
Yearian Creek,06236,Peterson Creek,07,0.1431426975721411,0.1611255440695869,0.1502695565053281,0.5454622018529438
Yearian Creek,06236,Stone Quarry,09,0.10321570387820327,0.038814129990529994,0.019647085480817294,0.8383230806504495
Lower Reese Creek,06237,Lower Reese Creek,01,,,,
Cedar Gulch,06238,Cedar Gulch,03,0.10129169580518664,0.057678814,0.074827331,0.7662021591790967
Cedar Gulch,06238,Middle,02,0.016055413,0.059608396,0.4333815776393537,0.4909546138461722
Cedar Gulch,06238,Lower,01,0.036072741,0.051601342769007554,0.042177955,0.8701479616524525
Little Eightmile,06239,Little Eightmile,01,0.012610084710674445,0.033348534,0.17570331121381344,0.7783380705661178
Mollie Gulch,06240,Mollie Gulch,01,0.099299078,0.033135248,0.086869734,0.7806959394624323
Jakes Canyon,06241,South,02,0.034594868,0.11205570217305862,0.13729574934022123,0.716053681
Jakes Canyon,06241,North,01,,,,
Turner,06242,Turner,01,,,,
NEF 3,06243,NEF 3,01,0.028917917942043625,0.003572395,0.031529521,0.9359801664558518
South Gulch,06248,South Gulch,01,0.1425480328067876,0.134446094,0.041288527,0.6817173463584995
Freestrip,06301,Bell Field,02,0.14205426739444613,0.16703089468746748,0.018955163023407585,0.671959675
Freestrip,06301,Frank Hall,03,,,,
Freestrip,06301,Switchback,04,,1,,
Freestrip,06301,Freestrip,01,0.054056545,0.23550009125488758,0.070216109,0.6402272552147915
Leadore,06302,South,02,0.009263793,0.076813743,0.36352906869605994,0.5503933950511823
Leadore,06302,Middle,03,,,,
Leadore,06302,North,01,,,,
Leadville,06303,Canyon Creek,01,0.044177257,0.016966448,0.059356628643741666,0.8794996665694245
Leadville,06303,Lower,03,,0.11669303797468356,,0.8833069620253166
Leadville,06303,Upper,02,0.12869760707303374,0.16141307266687602,0.095136333,0.6147529876862692
Hawley Creek,06304,Hawley Creek,01,0.1639816548489329,0.2526665279505924,0.10862991108637995,0.4747219061140947
Hawley Creek,06304,Eighteenmile,02,0.042396817,0.003344323,,0.9542588600773473
Tex Creek,06306,Tex Creek,01,0.15981986949728882,0.22623533376221555,,0.6139447967404955
Powderhorn,06307,Powderhorn,05,0.074092954,0.42553483176874785,0.1016535652608917,0.39871864853935024
Powderhorn,06307,Center Field,07,,0.9994196081978458,,5.803918021542332E-4
Powderhorn,06307,Steer,08,0.11024637399767635,0.041687751,0.013281746718389057,0.834784128
Powderhorn,06307,Winter Range,06,0.1069236813543794,0.22207631802150618,0.049891747265908594,0.6211082533582059
Powderhorn,06307,10 Mile,02,0.212498388,0.26979069141445067,0.091157663,0.4265532578656706
Powderhorn,06307,Carltons Field,01,0.2221212121212121,0.22666666666666668,,0.5512121212121212
Powderhorn,06307,Clear Creek WSA,03,0.15466200817681125,0.3784467687910015,0.066377248,0.4005139747794244
Powderhorn,06307,18 Mile Flat,04,0.37897561450901107,0.25480814188064616,0.004514366,0.36170187722048225
Chamberlain Creek,06308,18 Mile,04,0.2774383797439689,0.367101839,0.060009889,0.2954498916431634
Chamberlain Creek,06308,SO. 18 Mile,02,0.1282090424473824,0.164278654,0.031501745,0.6760105588106179
Chamberlain Creek,06308,NO. 18 Mile,03,0.12345109272340109,0.5483294356648993,0.052742888,0.27547658312281836
Chamberlain Creek,06308,Big Bend,05,,,,
Chamberlain Creek,06308,McGinty,01,0.5291880121793655,0.1732216590319754,0.012016733074928395,0.28557359571373075
Center Ridge,06309,B,02,0.31699787389281575,0.020578520825651352,0.003000871,0.659422734
Center Ridge,06309,E,05,,,,
Center Ridge,06309,C,03,0.11871453865604686,0.23491178151003822,,0.6463736798339149
Center Ridge,06309,D,04,,,,
Center Ridge,06309,A,01,0.40338797673744786,0.008593805,0.002004083,0.5860141350306811
Spring Canyon,06310,Shearing Corral,01,0.12925949805382436,0.24533753611767795,0.017882301570244834,0.6075206642582529
Spring Canyon,06310,Windmill,05,,,,
Spring Canyon,06310,Gilmore,02,0.1641562568181124,0.36624731136041677,0.040022228,0.4295742039110232
Spring Canyon,06310,Coal Kiln,03,,,,
Spring Canyon,06310,Lemhi Union,04,0.2466864875378588,0.6447525632832255,0.008808247,0.099752702
Cottonwood,06311,Jump Creek,04,0.017348411303229873,0.063616089,0.029942539291055566,0.8890929604072101
Cottonwood,06311,North Side,03,0.036542398,0.003804058,0.003753029,0.9559005156328362
Cottonwood,06311,Flat,01,0.025979388,0.010005996,0.015899860855006397,0.9481147550256231
Cottonwood,06311,Shears Creek,05,0.080515697,0.14247754618537123,0.037886276308961145,0.7391204803174283
Smelter Gulch,06312,North Smelter,02,0.032813616,0.138713426,0.044423987,0.7840489710336712
Smelter Gulch,06312,South Smelter,01,0.13182146345606657,0.3208051981144094,0.12434705057969168,0.4230262878498323
Smelter Gulch,06312,State Section,03,,,,
Indian Head,06313,Indian Head,01,0.1295044858979231,,0.466054227,0.40444128678353686
Mammoth/Sawmill,06314,Mammoth/Sawmill,01,0.12588846666880368,0.065637808,0.092369004,0.7161047213516805
Coal Kiln,06315,Coal Kiln,01,,,,
Purcell Creek,06316,Purcell Creek,01,0.044494744,0.15641064332780039,0.030129269,0.7689653437955837
Nez Perce,06317,Lower Riparian,03,0.3267325712296207,0.031627513507487874,0.045390103,0.596249812
Nez Perce,06317,Gilmore,04,0.22582175001828406,0.16327177856738356,0.043817636,0.5670888357794426
Nez Perce,06317,Negro Green,02,,,,
Nez Perce,06317,Queenie,01,0.4853136810390437,0.10740820426179494,0.065208243,0.3420698721498695
Nez Perce,06317,Upper Nez Perce,06,,,,
Nez Perce,06317,Nez Perce,05,0.054441862802120655,0.5327037915630035,0.12670720826342088,0.286147137
Bull Creek,06333,Bull Creek,01,0.098806903,0.42333826,0.11764532422047326,0.3602095128872233
Bull Creek,06333,Ellsworth,02,0.33688330166951586,0.12055660205383734,0.005371467,0.5371886294182585
Boundary,12032,Boundary,01,,,,
Camp Creek,14401,Camp Creek,01,0.24944100010580403,0.21670993164270447,0.073527002,0.46032206639540363
Second Creek,14402,Second Creek,01,0.24706560277133532,0.14174642779840346,0.013465913190281259,0.597722056
Fenced Pasture,14403,Fenced,01,0.019166332,0.056158692,,0.924674977
Iron/Lime Creek,14405,Lime Creek,08,0.1498686558043466,0.2419086266284829,0.007503868,0.6007188494061114
Iron/Lime Creek,14405,Upper Cabin Creek,06,0.20427413167121755,0.2155106460742077,0.075820004,0.5043952187395511
Iron/Lime Creek,14405,Deer Creek,03,0.048926856,0.11612320147978558,0.00436308,0.8305868624614315
Iron/Lime Creek,14405,Iron Creek,01,0.13626421061870858,0.089618961,0.030416865474139385,0.7436999625897217
Iron/Lime Creek,14405,Lower Cabin Creek,07,0.1032828958434779,0.086537239,0.045237812,0.7649420531563359
Iron/Lime Creek,14405,Twin Peaks,05,0.22671168832332084,0.2361436969059913,0.07309008,0.46405453435647276
Iron/Lime Creek,14405,Lower Iron Creek,02,0.064812765,0.093936779,0.092303902,0.7489465538638815
Iron/Lime Creek,14405,Slide Creek,04,0.11700210631485618,0.10262847851575227,0.1616864523613897,0.6186829628080018
Poison Creek,14406,Big Hill,04,0.11032144033114472,0.12092208105643014,0.062778784,0.7059776948336711
Poison Creek,14406,North Poison Creek,02,0.22903944188794828,0.14824363608998237,0.027160719,0.5955562028089559
Poison Creek,14406,North Fork McKim,03,0.089992756,0.033486829,0.004359834,0.8721605814532609
Poison Creek,14406,Poison Creek,01,0.077886783,0.13455420529457862,0.047526899,0.7400321125902408
Cabin Creek,14407,Ezra/Ringle,03,0.13352829058135468,0.16557245556241285,0.097245425,0.6036538292232153
Cabin Creek,14407,Shep Creek,02,0.065567172,0.12426501881106965,0.14642720501832865,0.6637406040438435
Cabin Creek,14407,Nipple Peak,01,0.056476240770515884,0.044248223,0.022996793140101387,0.8762787431739711
Findley Basin,14408,Findley Basin,01,,,,
Allison Creek,14409,McKim Creek,01,0.075092419,0.012236579103270214,0.005913191,0.9067578103505323
Allison Creek,14409,Cow Creek,04,0.17982634098839567,0.5568449241256188,0.004219752,0.25910898320214226
Allison Creek,14409,Ennis Gulch,08,,,,
Allison Creek,14409,Allison Creek,02,0.028946959264359626,0.041624094886944116,0.002831949,0.9265969970236774
Allison Creek,14409,Cronks Canyon,06,,,,
Hat Creek,14410,Dry Gulch,01,0.027249205777355633,,0.039170733304948725,0.9335800609176956
Hat Creek,14410,Overturf,05,0.23382602711937192,0.042852824,,0.7233211485758156
Hat Creek,14410,Park Creek,03,,,,
Hat Creek,14410,Bighorn,07,,,,
