ALLOT_NAME,ALLOT_NO,PAST_NAME,PAST_NO,herb,upland,water,woody
Muleshoe,00360,Lower Cow Creek,08,0.055923343,0.006163059,0.12696236134369152,0.8109512363173363
Muleshoe,00360,Upper Pattee,14,0.069279551,0.011015764796192892,0.24150781633199472,0.6781968681940364
Muleshoe,00360,Rattlesnake,02,0.061988885,0.014160333373987836,0.072861437,0.8509893441554602
Muleshoe,00360,Tendoy Spring,01,0.077337198,0.0245725,0.029979038404515306,0.8681112630350496
Muleshoe,00360,Great White Sharkey,05,0.023610045263185074,0.006966031,0.1682725570433432,0.8011513662132749
Muleshoe,00360,Sharkey Flats,06,0.019361217659045547,0.003149092,0.16149033000433116,0.8159993604951022
Muleshoe,00360,Buffalo Basin,17,0.018788244058829912,0.002719578,0.24436947934599934,0.7341226990783757
Muleshoe,00360,Agency Riparian,16,0.046057652349084606,0.003975969,0.14523926167381132,0.8047271172583075
Muleshoe,00360,Lower Warm Springs,11,0.081344579,0.007959322,0.025814652647263833,0.8848814468126993
Muleshoe,00360,Lower Pattee,12,0.053734006,0.011461304748037922,0.039600438,0.8952042516810899
Muleshoe,00360,Copper Queen,04,0.025372839976486105,0.002977984,0.41012404677608577,0.5615251296534053
Muleshoe,00360,Middle Warm Springs,15,0.074948071,0.010873865,0.038122971,0.8760550932704119
Muleshoe,00360,Middle Pattee,13,0.093211152,0.011143428557706263,0.15274548353315429,0.7428999355797254
Muleshoe,00360,Gould Basin,03,0.027604608,0.003768603,0.17522121389143613,0.7934055754053607
Muleshoe,00360,Railroad Tanker,10,0.02949207,0.020800158,0.11959284028839946,0.8301149319365135
Muleshoe,00360,Pattee Riparian,09,0.041204842,0.014995080534978732,0.12808729616059403,0.8157127817945173
Muleshoe,00360,Upper Cow Creek,07,0.13822290760451028,0.015646415733281648,0.1199210642252216,0.7262096124369863
Muleshoe,00360,Lewis and Clark,18,0.031189364230994703,0.005056596,0.3896163513706717,0.5741376882853529
Two Dot,00431,Deer Park,03,0.037770457,0.004716138,0.099230874,0.858282531
Two Dot,00431,State Section,01,,,,
Two Dot,00431,Lee Creek,04,0.17285840632311442,0.006750685,0.010055358,0.8103355512372106
Two Dot,00431,Leadore Hill East,02,0.5380066065034514,0.002486756,0.012140228165283248,0.4473664088846988
Tower Creek,06101,Tower Creek,01,0.044657948,0.052622927,0.2880174034322024,0.6147017210245103
Badger Springs,06102,Lower,02,0.07257268,0.070419624,0.12509507370772124,0.7319126224646922
Badger Springs,06102,East,04,0.075772958,0.02223117,0.11534171625057346,0.7866541556907581
Badger Springs,06102,Goldstar,03,0.04731896,0.03188407,0.1806631006720544,0.7401338699884299
Badger Springs,06102,Upper,01,0.064924523,0.025860782,0.14928943563555003,0.75992526
Diamond Moose,06103,Bob Moore Creek,01,0.077669147,0.016409537,0.051778938,0.854142378
Diamond Moose,06103,Bird Creek,03,0.046378840752630976,0.013648777498552254,0.26617985978862024,0.6737925219601966
Diamond Moose,06103,Deriar Creek,02,0.1730313561724227,0.047001821,0.061754672,0.7182121512154813
Diamond Creek,06104,Diamond Creek,01,0.067297223,0.023065872603647557,0.14505640995918462,0.7645804944179173
Freeman Creek,06105,Big Draw/Deer Spring,01,0.062570917,0.006255106,0.022613234,0.9085607432811833
Freeman Creek,06105,Basin,03,0.024989852327743263,0.018306789,0.050636575180863744,0.9060667836086517
Freeman Creek,06105,Short Canyon,04,0.033059551,0.014192612948721694,0.059541764,0.8932060714484539
Freeman Creek,06105,Middle Ridge,02,0.018522992,0.007539497,0.088498993,0.8854385177987182
South Carmen Creek,06106,South Cottonwood,08,0.067653121,0.021375148205083867,0.17752204125168927,0.7334496899416865
South Carmen Creek,06106,Pond Basin,06,0.045123478,0.012723784301258223,0.19317886112223032,0.7489738768111036
South Carmen Creek,06106,Barrel Spring,05,0.054816592,0.012377302248749123,0.128320215,0.8044858902490051
