ALLOT_NAME,ALLOT_NO,PAST_NAME,PAST_NO,herb,upland,water,woody
Muleshoe,00360,Lower Cow Creek,08,0.092172989,0.057172431,0.021059825224977968,0.8295947545267524
Muleshoe,00360,Upper Pattee,14,0.071134386,0.1190260950422772,0.008696184,0.8011433353201814
Muleshoe,00360,Rattlesnake,02,0.22897648528311082,0.1306055465095085,5.658203424287416E-4,0.639852148
Muleshoe,00360,Tendoy Spring,01,0.11949441181039742,0.070842707,2.5118146756395853E-4,0.8094116992306676
Muleshoe,00360,Great White Sharkey,05,0.027595574,0.081350448,0.053312108,0.8377418711393486
Muleshoe,00360,Sharkey Flats,06,0.017629659509394463,0.093524689,0.081840999,0.807004652
Muleshoe,00360,Buffalo Basin,17,0.14017167963732907,0.18400780498906816,0.064094456,0.6117260589407204
Muleshoe,00360,Agency Riparian,16,0.11562326685075829,0.077788631,0.020560559,0.7860275430393922
Muleshoe,00360,Lower Warm Springs,11,0.1502062132993801,0.056621496,0.001256909,0.791915382
Muleshoe,00360,Lower Pattee,12,0.091603286,0.044871074,0.005636583,0.8578890577941836
Muleshoe,00360,Copper Queen,04,0.023980023633683404,0.1749654118551269,0.1439181399664424,0.6571364245447472
Muleshoe,00360,Middle Warm Springs,15,0.14421289460614872,0.068899819,0.008382665,0.7785046213000398
Muleshoe,00360,Middle Pattee,13,0.071182028,0.093619701,0.023359324,0.811838947
Muleshoe,00360,Gould Basin,03,0.11143820248058131,0.089425644,0.046880349,0.7522558046745834
Muleshoe,00360,Railroad Tanker,10,0.025513137584431078,0.12892999446812933,0.10901232924633024,0.7365445387011093
Muleshoe,00360,Pattee Riparian,09,0.098182811,0.071480962,0.040128507356957645,0.7902077202992349
Muleshoe,00360,Upper Cow Creek,07,0.12485406825199367,0.091502653,0.009005196,0.774638083
Muleshoe,00360,Lewis and Clark,18,0.06057536,0.1951496015516212,0.06703516,0.677239878
Two Dot,00431,Deer Park,03,0.1585041286316562,0.040943240005265724,0.003360367,0.7971922642098349
Two Dot,00431,State Section,01,,,,
Two Dot,00431,Lee Creek,04,0.1709930083687828,0.059631653,9.456333357508496E-4,0.7684297048042777
Two Dot,00431,Leadore Hill East,02,0.3428494174375331,0.079223071,0.008446426,0.5694810856602552
Tower Creek,06101,Tower Creek,01,0.086040076,0.42786324536717024,0.023139382510316144,0.46295729653965806
Badger Springs,06102,Lower,02,0.13813518801099925,0.4056549137472571,0.009784602,0.44642529604288506
Badger Springs,06102,East,04,0.22290906330354296,0.10399568351855061,0.027834643,0.6452606099543664
Badger Springs,06102,Goldstar,03,0.11086245022652656,0.33969452482247986,0.016453994806191446,0.5329890301448021
Badger Springs,06102,Upper,01,0.20756554662508533,0.30147555041022817,0.013192776863524035,0.47776612610116254
Diamond Moose,06103,Bob Moore Creek,01,0.12878018978422107,0.10214717360319894,0.027502271855279686,0.7415703647573003
Diamond Moose,06103,Bird Creek,03,0.10603733591659407,0.26505808059054664,0.041018831879292214,0.587885752
Diamond Moose,06103,Deriar Creek,02,0.18385799809003658,0.2489129412094552,6.882661274125372E-4,0.5665407945730956
Diamond Creek,06104,Diamond Creek,01,0.10942320380431908,0.30890892095035516,3.0182453043321804E-4,0.5813660507148924
Freeman Creek,06105,Big Draw/Deer Spring,01,0.11792928178345252,0.053080187,0.005233872,0.8237566589570379
Freeman Creek,06105,Basin,03,0.048700706392666854,0.06697522,0.029258864810482847,0.8550652086712732
Freeman Creek,06105,Short Canyon,04,0.076850381,0.066997056,0.015326380995250062,0.8408261818486669
Freeman Creek,06105,Middle Ridge,02,0.046963068,0.046361459323931944,0.031354554396027405,0.8753209179089849
South Carmen Creek,06106,South Cottonwood,08,0.041325391,0.39019359483327215,0.042129119,0.5263518949019939
South Carmen Creek,06106,Pond Basin,06,0.14119204595179144,0.17434986323707521,0.016170815,0.668287276
South Carmen Creek,06106,Barrel Spring,05,0.12593767887594357,0.1311646807375883,0.048112495,0.6947851455278456
South Carmen Creek,06106,North Cottonwood,04,0.07978645,0.3033478638547395,0.007759548,0.6091061383887902
South Carmen Creek,06106,Broad Gulch,02,0.19290725889540034,0.085916856,0.018199322,0.7029765633996162
South Carmen Creek,06106,North Shearing Pen,07,0.086298205,0.3429754622542178,0.01365367,0.557072663
South Carmen Creek,06106,Shearing Pen,03,0.055801249178822156,0.5192437336014891,0.035165006,0.3897900108973872
South Carmen Creek,06106,Seeding,01,0.38751665572857624,0.4924452598293658,,0.12003808444205795
Fenster Creek,06108,Fenster Creek,01,0.1472673812808212,0.21297543566574229,0.001496893,0.6382602899797942
Kirtley Creek,06109,Upper Kirtley Creek,02,0.075342328,0.066904451,0.018954764108786496,0.8387984568662294
Kirtley Creek,06109,Lower,01,0.095825872,0.17992575837214628,0.009680067,0.7145683028341748
Geertson Creek,06110,Geertson Creek (B),02,0.058296393,0.4785758230663659,0.001184711,0.4619430728862666
Geertson Creek,06110,Gary Creek (E),05,0.10607950234480355,0.10757488111890941,0.05651417,0.7298314462286025
Geertson Creek,06110,Seeding (A),01,,,,
Geertson Creek,06110,Kirtley Creek (C),03,0.064136659,0.3979061410528754,4.034230462761153E-4,0.5375537767760379
Geertson Creek,06110,D Bolton,04,0.095307928,0.085975697,0.049801291,0.768915084
Chipps Creek,06112,Chipps Creek,01,0.14555375296113118,0.23543837680716137,0.029479607128463366,0.589528263
Bohannon Creek,06113,Middle,02,0.098054516,0.1087940095079797,0.047146289034051624,0.7460051859144854
Bohannon Creek,06113,North,01,0.10226957818508488,0.22268093306875106,0.039144488418790355,0.6359050003273737
Bohannon Creek,06113,South,03,0.08218449,0.094754534,0.045304904,0.7777560711058124
Wimpey Coal Mine,06114,McMurdie,02,0.2760164844079566,0.5876237141837297,,0.1363598014083136
Wimpey Coal Mine,06114,Lower,04,,,,
Wimpey Coal Mine,06114,Upper,03,0.022948084206133652,0.083741087,0.069785676,0.8235251526135637
Wimpey Coal Mine,06114,England,05,0.067124645,0.12126183396561746,,0.811613521
Wimpey Coal Mine,06114,Coal Mine,01,0.5446451042823379,0.086545427,,0.36880946870171855
Hot Springs,06116,Reservoir,02,0.42616832177365865,0.19439587264456323,0.011105943520959435,0.3683298620608187
Hot Springs,06116,Hot Springs,03,0.26579613209003533,0.15379080696885283,0.003543762,0.5768692992913188
Hot Springs,06116,Seven Mile,04,0.093268884,0.15024905445711018,0.026604725,0.7298773362614487
Hot Springs,06116,Seven Mile ACEC,05,0.066867693,0.18066200361482265,0.008956438,0.7435138655271968
Hot Springs,06116,Clark Spring,01,0.2573054550369645,0.095255239,8.755669396224359E-4,0.6465637394550391
Perreau Creek,06117,Perreau Creek,01,0.020606287672591397,0.036338767064477626,0.003334259,0.9397206860243426
Joe Moore,06118,Joe Moore,01,0.10126515963972105,0.12706887677961407,0.022718402227551025,0.7489475613531137
Joe Moore,06118,Upper Basco,02,0.028702313809101744,0.11345195018432902,0.11197215848247054,0.7458735775240987
East Fork Wimpey Creek,06119,East Fork Wimpey Creek,01,0.021415744891858532,0.053145193,0.0684295,0.8570095624004459
Pratt Creek,06120,North Turnout,01,0.012629524926622816,0.5634259984973216,0.013040329075744725,0.41090414750031085
Pratt Creek,06120,Pratt Creek,05,0.017914884,0.065666108,0.072241318,0.84417769
Pratt Creek,06120,W. Sandy,04,0.022022681,0.12903568160522072,0.11172156749985339,0.7372200694456366
Pratt Creek,06120,Lower,02,0.3401226377616533,0.18559279327481806,6.746304453788504E-4,0.47360993851814975
Pratt Creek,06120,Middle,03,0.013307159046724911,0.20172598556620888,0.087818525,0.6971483304408848
Pronghorn,06121,Pronghorn,01,0.052874686,0.15508940579237104,0.091701369,0.7003345392468789
County Road,06122,County Road,01,0.3383373834149631,0.12310496356830679,,0.5385576530167302
Baker Creek,06123,High Range,04,0.065376386,0.077907365,0.052252946413126646,0.8044633031260213
Baker Creek,06123,New Seeding,02,0.17346433356339572,0.2922820835532459,,0.5342535828833584
Baker Creek,06123,Middle Range,03,0.059637117,0.14228798555551023,0.006317431,0.7917574666427047
Baker Creek,06123,Low Range,01,0.066962172,0.063377571,2.1228377573067424E-5,0.8696390285218802
Williams Creek,06124,Williams Creek,01,0.050728560661270614,0.11101019512307791,0.031806421,0.806454823
Henry Creek,06125,Henry Creek,01,0.045604501,0.079395837,0.08428263,0.7907170325769926
Lake Creek,06126,Lake Creek,01,0.057377847,0.1285773585335776,0.031840893,0.7822039015845602
Ten Mile,06127,Ten Mile,01,0.034915308,0.090019513,0.028937364835420372,0.846127814
Wimpey Creek,06128,W. Side Wimpey Creek,01,0.052634519,0.11653773869945913,0.052263954,0.7785637878637537
Wimpey Creek,06128,E. Side Wimpey Creek,02,0.026988604953765954,0.062854393,0.082161711,0.8279952906972137
Dummy Creek,06129,Dummy Creek,01,0.021034048,0.048794550755410865,0.04658782,0.8835835816412251
Haynes Creek,06201,Cheney Creek,07,0.03164273,0.041079288743226354,0.1289507987140721,0.798327182
Haynes Creek,06201,K Mountain,06,0.013068288897642581,0.057975907,0.069875266,0.8590805381139154
Haynes Creek,06201,Price Creek,04,0.051625637,0.22730006694849447,0.034885570986930264,0.6861887248160232
Haynes Creek,06201,Kadletz Creek,02,0.18852374956976398,0.12357200729209403,0.009347786,0.6785564574014666
Haynes Creek,06201,Withington Creek,03,0.083494293,0.091138678,0.00463444,0.8207325885875708
Haynes Creek,06201,Upper Grade Creek,05,0.014461077,0.30839208625777637,0.005373477,0.6717733601289883
Haynes Creek,06201,Haynes Creek,01,0.030468757,0.071876957,0.008222266,0.8894320195862861
Haynes Creek,06201,Lower Grade Creek,08,0.064788733,0.29220561739435685,0.021207784643286584,0.6217978649409116
Lower Basin,06202,Lower Basin,03,0.043841899643234566,0.3440893917517473,0.009943873,0.6021248353620836
Lower Basin,06202,Seeding,05,0.45528421729483326,0.074920695,,0.4697950880994911
Lower Basin,06202,Baldy Basin/Spray,04,0.010120767891302007,0.1495118731582168,0.057399129,0.7829682294577351
Lower Basin,06202,Native,01,0.071073652,0.13086761714077316,0.065985905,0.7320728256511141
Lower Basin,06202,Grade Creek,02,0.1347791659051514,0.15084204144629665,,0.714378793
Baldy Basin,06203,Baldy Basin,04,0.033564479,0.18971826037122402,0.065831103,0.7108861571212759
Baldy Basin,06203,Maybe Seeding,02,,,,
Baldy Basin,06203,South Baldy,06,0.087193747,0.051580911,0.16739635475497844,0.6938289869172329
Baldy Basin,06203,Cherry Spring,03,0.018314166239254907,0.082202566,0.098404742,0.8010785255844777
Baldy Basin,06203,Lower Cherry Springs,07,0.10634912590661189,0.11048486829036944,0.008909922,0.7742560842270585
Baldy Basin,06203,Baldy Seeding,01,0.18091919194375627,0.096455331,1.24024522809569E-4,0.7225014530323991
Baldy Basin,06203,McDevitt,05,0.041856506,0.072163546,0.085208845,0.8007711027407639
McDevitt Creek,06204,Upper McDevitt,07,0.013128597963161842,0.059110618,0.1491864894401946,0.7785742943065216
McDevitt Creek,06204,Upper Muddy,03,0.015264801663885294,0.11317262789041287,0.022106520677943317,0.8494560497677586
McDevitt Creek,06204,Lower Muddy,01,0.040316707909218645,0.050425349,0.018656786936927943,0.8906011556951201
McDevitt Creek,06204,Dipping Vat,06,0.026009436711227008,0.12349040001568481,0.085193339,0.7653068238234935
McDevitt Creek,06204,McDevitt Riparian,05,0.036640755,0.026403918,0.017219720940561813,0.9197356064731511
McDevitt Creek,06204,Middle Muddy,02,0.025395924631212985,0.059013234120040156,0.036486737168206995,0.8791041040805398
McDevitt Creek,06204,North McDevitt,04,0.015369235660055118,0.099965483,0.001270056,0.883395226
Grouse Creek,06205,McNutt,08,0.067194287,0.065275549,0.11820164993457326,0.7493285136549893
Grouse Creek,06205,Bull Creek,07,0.038429333,0.066382469,3.592883909369991E-4,0.8948289094777897
Grouse Creek,06205,Grouse Creek,04,0.035068330869852456,0.058290160984417146,0.10504971033173231,0.801591798
Grouse Creek,06205,Trail Creek,05,0.021293835297332208,0.067351028,0.12833525882086416,0.7830198781850715
Grouse Creek,06205,Poison Gulch,06,0.044865377,0.068419357,0.021199775885907726,0.8655154899343529
Grouse Creek,06205,Airstrip,01,0.053386875,0.23089293142253628,0.018686790285243716,0.6970334028482252
Grouse Creek,06205,Upper Reservoir,02,0.01916108,0.1340308320701798,0.22932863966121758,0.6174794483510916
Grouse Creek,06205,North Basin,09,0.015699773890653308,0.043016716,0.060267945,0.8810155656953522
Grouse Creek,06205,Lower Reservoir,03,0.031323442,0.095698521,0.007318776,0.8656592613908968
Ryegrass/North Hayden,06207,Dry Creek/Lake Creek,03,0.034110479833705666,0.1593622889739579,0.020499164720907768,0.7860280664714286
Ryegrass/North Hayden,06207,Ryegrass,01,0.062699744,0.060346996,0.031586424744850926,0.8453668348416289
Ryegrass/North Hayden,06207,Bear Creek,04,0.056234527050982946,0.088537947,0.10961853945844612,0.7456089869509981
Ryegrass/North Hayden,06207,Ryegrass Upper,02,0.3464956518701059,0.098343195,0.015013153937806055,0.5401479993508742
Roostercomb,06208,Roostercomb,01,0.076959318,0.11262894546325827,0.045107220758751246,0.7653045155656473
Roostercomb,06208,Meadow Creek,02,0.059794081,0.11578766572948865,0.14230585469287999,0.6821123989267505
Little Sawmill/South Hayden,06209,Meadow Mountain,06,0.38277894211480357,0.074605942,0.060459004,0.4821561122025171
Little Sawmill/South Hayden,06209,Indian Caves,02,0.14836329537495613,0.07727161,0.020460673677598826,0.7539044208218052
Little Sawmill/South Hayden,06209,Zeph Creek,07,0.062490561298943634,0.15888378309620968,0.07327092,0.7053547354902769
Little Sawmill/South Hayden,06209,Mill Creek,05,0.094213461,0.2420768437393802,0.06508523,0.5986244643681511
Little Sawmill/South Hayden,06209,Bergreen Gulch,01,0.37286781154305526,0.034823436,0.001224166,0.5910845864818096
Little Sawmill/South Hayden,06209,Antone,04,0.13580223446145073,0.082760871,0.005034388,0.7764025066903641
Little Sawmill/South Hayden,06209,Beds,08,0.12135689626822621,0.064659553,0.024436271570574777,0.7895472789413953
Little Sawmill/South Hayden,06209,Mill Creek Flat,03,0.2405339000661281,0.060184741,9.945783454344984E-4,0.6982867806852218
Mill Creek,06210,Mill Creek,01,,0.36958676977326205,,0.6304132302267379
Walters,06211,Ferry Creek,02,,,,
Walters,06211,Walters,01,0.087210402,0.064117431,0.002299745,0.8463724223521953
Big Springs,06213,Big Spring,01,0.09676264,0.040245389,9.144800903494117E-4,0.8620774905744043
Everson Creek,06215,Everson Creek,01,0.040817791401211286,0.1003463529371119,0.007285998,0.8515498580102272
Tendoy Grave,06217,Tendoy Grave,01,0.052452459,0.016363374744753603,0.027975698330214595,0.9032084682262936
Dump,06219,Dump,01,,,,
Milk Creek,06223,Milk Creek,01,0.002171528,0.3350096004388771,,0.6628188717198501
Timber Creek,06224,Upper,02,0.089787549,0.079223107,0.009913397,0.8210759474778169
Timber Creek,06224,Lower,01,0.066959167,0.073849363,0.001144483,0.8580469863881353
Leadore Hill,06225,Upper,02,0.060142671,0.077574586,0.02715626,0.8351264835077457
Leadore Hill,06225,Lower,01,0.35226513893865846,0.12677122693639395,4.2961383379008214E-4,0.5205340202911576
Sandy Creek,06226,Sandy Creek,01,0.068617912,0.12081981182735113,0.049160515,0.7614017617645766
Kenney Creek,06227,Kenney Creek,01,0.051386656,0.12407768142036363,0.03823507,0.786300592
Rattlesnake,06228,Cliff,02,0.021760393789373274,0.065505493,0.019136166956287334,0.8935979463809847
Rattlesnake,06228,Rattlesnake Draw,03,0.057945693,0.10814790970548138,0.010225195316673838,0.823681202
Rattlesnake,06228,Powerline,01,0.20118696165240788,0.49820836466985474,,0.30060467367773736
Pritchard Gulch,06233,Upper Pritchard,03,0.010518544,0.076080188,0.038647103,0.8747541645425552
Pritchard Gulch,06233,Lower Pritchard,01,0.002705738,0.035609192,0.05905211,0.9026329598130012
Pritchard Gulch,06233,Middle Pritchard,02,0.002215166,0.056462268,0.13445976926943437,0.8068627971824127
Big Dry Canyon,06234,Middle,02,0.036695089,0.09639824,0.037347289,0.8295593815074472
Big Dry Canyon,06234,Lower,01,0.008441861,0.07869097,0.10209042347395063,0.8107767448455359
Napo Canyon,06235,Napo Canyon,01,0.006989107,0.1073457050506557,0.026354016,0.8593111714612269
Napo Canyon,06235,East Side,04,0.017120856,0.18379214237506303,0.033290949,0.7657960528758816
Napo Canyon,06235,Napo Flats,02,,0.43204914303048686,,0.5679508569695132
Napo Canyon,06235,Little Dry,03,0.002224682,0.17763289695070997,0.12886725729408216,0.6912751633502491
Yearian Creek,06236,Lower Reese,02,0.030143525,0.12330932325348999,0.006450001,0.8400971513118506
Yearian Creek,06236,Dump,01,,,,
Yearian Creek,06236,Upper Yearian,05,0.045039151,0.15930672702943935,0.13129291174414892,0.6643612100545767
Yearian Creek,06236,Reservoir,04,0.070839535,0.13108325174218616,0.020239389275676905,0.777837824
Yearian Creek,06236,Ramsey MTN.,03,0.073745678,0.078783799,0.001269411,0.8462011111036917
Yearian Creek,06236,Upper Reese,06,0.048624195079322044,0.17259270380576258,0.041140897,0.737642204
Yearian Creek,06236,South Fork,08,0.043229465,0.084242328,0.027412784,0.8451154223699768
Yearian Creek,06236,Peterson Creek,07,0.021916120318578963,0.13584764593761584,0.099685204,0.7425510299818127
Yearian Creek,06236,Stone Quarry,09,0.050634005664111345,0.077248892,0.002389313,0.8697277891179089
Lower Reese Creek,06237,Lower Reese Creek,01,,,,
Cedar Gulch,06238,Cedar Gulch,03,0.035122686,0.12583858733285788,0.048819759,0.7902189679323076
Cedar Gulch,06238,Middle,02,0.026114833372659865,0.1517399103777819,0.020101424744418717,0.8020438315051396
Cedar Gulch,06238,Lower,01,0.11029506189113457,0.12309213295857035,0.013778059369565117,0.752834746
Little Eightmile,06239,Little Eightmile,01,0.11125062308829473,0.13645231255668133,1.312823773276844E-4,0.7521657819776962
Mollie Gulch,06240,Mollie Gulch,01,0.11708019744208269,0.087194349,0.006448743,0.7892767101732406
Jakes Canyon,06241,South,02,0.086760679,0.10331831369116733,,0.8099210073734157
Jakes Canyon,06241,North,01,,,,
Turner,06242,Turner,01,,,,
NEF 3,06243,NEF 3,01,0.092222225,0.016158221675111967,3.372725761579617E-4,0.8912822804767583
